interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,34.183822747351556,34.183822747351556,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.09229067283498607,0,0,0.0,0.0,-inf,-inf,0.3492499818094075,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,54,1.0,0.05
True,34.183822747351556,34.183822747351556,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.09229067283498416,0,0,0.0,0.0,-inf,-inf,0.3786659799516201,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,54,1.0,0.05
True,34.33979690936839,34.33979690936839,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.16793181284046843,0,0,0.0,0.0,-inf,-inf,0.0026249908842146397,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,55,1.0,0.05
True,34.33979690936839,34.33979690936839,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.16793181284046843,0,0,0.0,0.0,-inf,-inf,0.3317079972475767,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,55,1.0,0.05
True,34.33979690936839,34.33979690936839,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.16793181284046843,0,0,0.0,0.0,-inf,-inf,0.38041698280721903,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,55,1.0,0.05
True,34.40161255790216,34.40161255790216,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.07538585426098199,1,1,0.018269213717186542,0.018269213717186542,-34.76560287411551,-34.76560287411551,0.002582964953035116,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,56,1.0,0.05
True,34.40161255790216,34.40161255790216,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.07538585426098199,1,1,0.018269213717186542,0.018269213717186556,-34.76560287411551,-34.7656028741155,0.331625051330775,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,56,1.0,0.05
True,34.40161255790216,34.40161255790216,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.07538585426098199,1,1,0.018269213717186542,0.01826921371718654,-34.76560287411551,-34.76560287411551,0.378625001758337,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,56,1.0,0.05
True,34.19481869196592,34.19481869196592,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.09750682647222761,0,0,0.0,0.0,-inf,-inf,0.0025830231606960297,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,57,1.0,0.05
True,34.19481869196592,34.19481869196592,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.09750682647222761,0,0,0.0,0.0,-inf,-inf,0.34191698068752885,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,57,1.0,0.05
True,34.19481869196592,34.19481869196592,0.0,True,True,1500,1500,0,0,0.0,0.0,-9.643274665532877e-15,0.09750682647222761,0,0,0.0,0.0,-inf,-inf,0.3834579838439822,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,57,1.0,0.05
True,34.34443816845092,34.34443816845092,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.07767790417735873,0,0,0.0,0.0,-inf,-inf,0.0026249908842146397,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,58,1.0,0.05
True,34.34443816845092,34.34443816845092,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.07767790417735873,0,0,0.0,0.0,-inf,-inf,0.33887504832819104,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,58,1.0,0.05
True,34.34443816845092,34.34443816845092,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.07767790417735873,0,0,0.0,0.0,-inf,-inf,0.38225000025704503,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,58,1.0,0.05
True,33.96267163583738,33.96267163583738,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.07970844559950606,0,0,0.0,0.0,-inf,-inf,0.0026659690774977207,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,59,1.0,0.05
True,33.96267163583738,33.96267163583738,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.07970844559950606,0,0,0.0,0.0,-inf,-inf,0.3341659903526306,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,59,1.0,0.05
True,33.96267163583738,33.96267163583738,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.07970844559950606,0,0,0.0,0.0,-inf,-inf,0.3826249740086496,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,59,1.0,0.05
True,34.71127909884287,34.71127909884287,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.12582408360353714,1,1,0.024582558688117734,0.024582558688117734,-32.187458306698964,-32.187458306698964,0.0026249908842146397,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,60,1.0,0.05
True,34.71127909884287,34.71127909884287,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.12582408360353714,1,1,0.024582558688117734,0.024582558688117734,-32.187458306698964,-32.187458306698964,0.33312500454485416,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,60,1.0,0.05
True,34.71127909884287,34.71127909884287,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.12582408360353714,1,1,0.024582558688117734,0.02458255868811775,-32.187458306698964,-32.18745830669896,0.3827919717878103,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,60,1.0,0.05
True,34.30788675489568,34.30788675489568,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.14612027679963116,1,1,0.017911684111550648,0.017911684111550648,-34.93727157060393,-34.93727157060393,0.002625049091875553,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,61,1.0,0.05
True,34.30788675489568,34.30788675489568,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.14612027679963116,1,1,0.017911684111550648,0.01791168411155065,-34.93727157060393,-34.937271570603926,0.33483299193903804,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,61,1.0,0.05
True,34.30788675489568,34.30788675489568,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.14612027679963116,1,1,0.017911684111550648,0.01791168411155066,-34.93727157060393,-34.937271570603926,0.38241600850597024,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,61,1.0,0.05
True,26.35361968203149,26.35361968203149,0.0,True,True,1500,1500,0,0,0.0,0.0,-9.643274665532877e-15,-0.5771648682551753,0,0,0.0,0.0,-inf,-inf,0.002500019036233425,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,10.0,42,1.0,0.05
True,26.35361968203149,26.35361968203149,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,-0.5771648682551732,0,0,0.0,0.0,-inf,-inf,0.3291250322945416,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,10.0,42,1.0,0.05
