jammer,jsr_db,target_position,mode,trials,interface_pass,target_erased_count,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_db,target_only_change_mean_db,target_only_change_min_db,detected_after_mean,peak_error_after_mean,false_peak_after_mean,normalized_output_difference_mean,filter_coefficient_difference_mean,runtime_mean_ms,memory_mean_bytes
NoiseProductJamming,30.0,500,offset_+16,20,20,0,17.62784287620129,2.5422912668148836,1.1142082738756183,-28.529718531976492,-28.529718531976492,0.0,16.0,624.55,2.5620822060020303,1.298350632869114,0.019272847566753626,400000000.0
NoiseProductJamming,30.0,500,offset_+2,20,20,0,28.468473493495644,2.542291266814893,1.1142082738756225,-1.1886192315169701,-1.1886192315169701,1.0,2.0,624.3,0.7656299086189993,1.6057022577815663,0.019310301286168396,400000000.0
NoiseProductJamming,30.0,500,offset_+32,20,20,0,-2.6648434001217627,2.5422912668148827,1.114208273875618,-60.90086154434166,-60.900861544341645,0.0,32.0,619.4,1.8340183372153536,1.4209607876364,0.019266695016995072,400000000.0
NoiseProductJamming,30.0,500,offset_+4,20,20,0,28.317575650684734,2.542291266814879,1.1142082738756163,-4.868838735280629,-4.868838735280628,1.0,4.0,621.75,1.4413360770637902,1.7948367812882602,0.019245842122472823,400000000.0
NoiseProductJamming,30.0,500,offset_+8,20,20,0,27.41517810922174,2.54229126681488,1.1142082738756167,-24.77015269320042,-24.770152693200416,1.0,8.0,624.75,2.321302451350654,1.3611162698384054,0.019170899759046733,400000000.0
NoiseProductJamming,30.0,500,offset_-1,20,20,0,28.469594935260016,2.542291266814912,1.114208273875631,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.2,0.0,0.0,0.019243700080551207,400000000.0
NoiseProductJamming,30.0,500,offset_-16,20,20,0,28.469594935260016,2.542291266814912,1.114208273875631,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.2,0.0,0.0,0.019391599926166236,400000000.0
NoiseProductJamming,30.0,500,offset_-2,20,20,0,28.469594935260016,2.542291266814912,1.114208273875631,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.2,0.0,0.0,0.019360397709533572,400000000.0
NoiseProductJamming,30.0,500,offset_-32,20,20,0,28.469594935260016,2.542291266814912,1.114208273875631,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.2,0.0,0.0,0.019729160703718662,400000000.0
NoiseProductJamming,30.0,500,offset_-4,20,20,0,28.469594935260016,2.542291266814912,1.114208273875631,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.2,0.0,0.0,0.019356253324076533,400000000.0
NoiseProductJamming,30.0,500,offset_-8,20,20,0,28.469594935260016,2.542291266814912,1.114208273875631,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.2,0.0,0.0,0.01921459916047752,400000000.0
NoiseProductJamming,30.0,500,random,20,20,14,-217.52578338239852,144.947796810703,66.96246576135998,-79.32189046112181,-105.61224113726247,0.2,1817.65,253.8,1.127723474960821,1.3346239807235416,0.0194666936295107,400000000.0
NoiseProductJamming,30.0,500,true,20,20,0,28.469594935260016,2.542291266814912,1.114208273875631,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.2,0.0,0.0,0.020989601034671068,400000000.0
SMSP,0.0,1250,fixed_0,20,20,0,-46.918652930803276,0.11179289684969929,0.048995397284479734,-100.74809690831708,-100.74809690831707,0.0,750.0,626.35,1.0001682575037183,1.4162946809990093,0.02025000285357237,400000000.0
SMSP,0.0,1250,missing,20,20,0,-46.918652930803276,0.11179289684969929,0.048995397284479734,-100.74809690831708,-100.74809690831707,0.0,750.0,626.35,1.0001682575037183,1.4162946809990093,0.020102100097574294,400000000.0
SMSP,0.0,1250,offset_+1,20,20,0,13.694579176377406,0.11179289684893565,0.04899539728414506,-0.3035923747676373,-0.30359237476763723,1.0,1.0,492.05,0.1916774610880098,1.7761505289286288,0.01988735457416624,400000000.0
SMSP,0.0,1250,offset_+16,20,20,0,2.8787774216962183,0.11179289684891582,0.04899539728413636,-28.5297185319765,-28.529718531976496,0.0,16.0,488.5,0.9828599131156844,1.298350632869114,0.020104192662984133,400000000.0
SMSP,0.0,1250,offset_+2,20,20,0,13.690713630405261,0.11179289684893404,0.04899539728414435,-1.188619231516971,-1.1886192315169712,1.0,2.0,489.2,0.370084542552361,1.6057022577815663,0.02030010800808668,400000000.0
SMSP,0.0,1250,offset_+32,20,20,0,-17.402348189483725,0.11179289684893398,0.04899539728414433,-60.90086154434167,-60.90086154434165,0.0,32.0,491.05,1.0075127778504946,1.4209607876364,0.01994785270653665,400000000.0
SMSP,0.0,1250,offset_+4,20,20,0,13.541255035355992,0.1117928968489318,0.04899539728414337,-4.868838735280629,-4.868838735280628,1.0,4.0,492.4,0.6768642729986212,1.7948367812882602,0.02001244865823537,400000000.0
SMSP,0.0,1250,offset_+8,20,20,0,12.64650304311504,0.11179289684956378,0.048995397284420344,-24.77015269320042,-24.770152693200416,1.0,8.0,489.75,0.9930106585260401,1.3611162698384054,0.019854147103615105,400000000.0
SMSP,0.0,1250,offset_-1,20,20,0,13.694579176377411,0.11179289684893565,0.04899539728414506,-0.3035923747676373,-0.30359237476763723,1.0,1.0,489.3,0.19160687777704266,1.7761505289286288,0.01986054703593254,400000000.0
SMSP,0.0,1250,offset_-16,20,20,0,2.878777421696598,0.11179289684893359,0.048995397284144156,-28.5297185319765,-28.529718531976496,0.0,16.0,495.85,0.983427565484344,1.298350632869114,0.020345862139947712,400000000.0
SMSP,0.0,1250,offset_-2,20,20,0,13.690713630405279,0.11179289684893483,0.0489953972841447,-1.188619231516971,-1.1886192315169712,1.0,2.0,492.45,0.36984816599824394,1.6057022577815663,0.019787545897997916,400000000.0
SMSP,0.0,1250,offset_-32,20,20,0,-17.402348189484016,0.11179289684890373,0.04899539728413107,-60.90086154434166,-60.90086154434164,0.0,32.0,500.3,1.0019134499442808,1.4209607876364,0.01999989035539329,400000000.0
SMSP,0.0,1250,offset_-4,20,20,0,13.541255035356079,0.11179289684893565,0.04899539728414506,-4.868838735280629,-4.868838735280628,1.0,4.0,490.55,0.6761284125411511,1.7948367812882602,0.020095804939046502,400000000.0
SMSP,0.0,1250,offset_-8,20,20,0,12.646503043125687,0.11179289684893369,0.048995397284144204,-24.77015269320042,-24.770152693200416,1.0,8.0,492.9,0.991476316272672,1.3611162698384054,0.01982065150514245,400000000.0
SMSP,0.0,1250,random,20,20,11,-202.581796011839,146.0105562528345,63.9919477259234,-104.1076089918767,-126.6771315657612,0.15,1397.65,278.65,1.000373134490747,1.407624122522626,0.020074998610652983,400000000.0
SMSP,0.0,1250,true,20,20,0,13.691824188960544,0.11179289684893565,0.04899539728414506,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,492.5,0.0,0.0,0.0216312037082389,400000000.0
SMSP,0.0,2500,fixed_0,20,20,20,nan,0.0,0.0,nan,nan,0.0,2500.0,0.0,0.9999999999999656,1.4142135623730503,0.020016540656797588,400000000.0
SMSP,0.0,2500,missing,20,20,20,nan,0.0,0.0,nan,nan,0.0,2500.0,0.0,0.9999999999999656,1.4142135623730503,0.01984374539460987,400000000.0
SMSP,0.0,2500,offset_+1,20,20,0,13.664423949983439,0.11074292222386092,0.04853522561542694,-0.3035923747676373,-0.30359237476763723,1.0,1.0,273.9,0.1916774610880098,1.7761505289286288,0.02026250003837049,400000000.0
SMSP,0.0,2500,offset_+16,20,20,0,2.84862219530225,0.11074292222384038,0.04853522561541793,-28.529718531976492,-28.529718531976492,0.0,16.0,269.3,0.9828599131156844,1.298350632869114,0.019987401901744306,400000000.0
SMSP,0.0,2500,offset_+2,20,20,0,13.660558404011287,0.11074292222385901,0.0485352256154261,-1.188619231516971,-1.1886192315169712,1.0,2.0,272.8,0.370084542552361,1.6057022577815663,0.02013335470110178,400000000.0
SMSP,0.0,2500,offset_+32,20,20,0,-17.43250341587769,0.11074292222385959,0.04853522561542636,-60.90086154434167,-60.90086154434165,0.0,32.0,268.05,1.0075127778504946,1.4209607876364,0.019881303887814283,400000000.0
SMSP,0.0,2500,offset_+4,20,20,0,13.511099808962024,0.11074292222385641,0.048535225615424955,-4.868838735280628,-4.868838735280626,1.0,4.0,272.55,0.6768642729986212,1.7948367812882602,0.01994579506572336,400000000.0
SMSP,0.0,2500,offset_+8,20,20,0,12.61634781672107,0.11074292222448902,0.04853522561570221,-24.77015269320042,-24.770152693200416,1.0,8.0,273.4,0.9930106585260401,1.3611162698384054,0.02011234755627811,400000000.0
SMSP,0.0,2500,offset_-1,20,20,0,13.664423949983448,0.11074292222386031,0.04853522561542667,-0.3035923747676373,-0.30359237476763723,1.0,1.0,273.15,0.19160687777704266,1.7761505289286288,0.0198435562197119,400000000.0
SMSP,0.0,2500,offset_-16,20,20,0,2.84862219530263,0.11074292222385954,0.04853522561542633,-28.5297185319765,-28.529718531976496,0.0,16.0,274.85,0.983427565484344,1.298350632869114,0.020566597231663764,400000000.0
SMSP,0.0,2500,offset_-2,20,20,0,13.660558404011311,0.11074292222386002,0.048535225615426544,-1.188619231516971,-1.1886192315169712,1.0,2.0,273.45,0.36984816599824394,1.6057022577815663,0.019908294780179858,400000000.0
SMSP,0.0,2500,offset_-32,20,20,0,-17.43250341587799,0.11074292222382986,0.048535225615413326,-60.90086154434166,-60.90086154434164,0.0,32.0,280.2,1.0019134499442808,1.4209607876364,0.021612399723380804,400000000.0
SMSP,0.0,2500,offset_-4,20,20,0,13.51109980896211,0.11074292222386092,0.04853522561542694,-4.868838735280629,-4.868838735280628,1.0,4.0,273.9,0.6761284125411511,1.7948367812882602,0.02022710395976901,400000000.0
SMSP,0.0,2500,offset_-8,20,20,0,12.616347816731722,0.11074292222385965,0.04853522561542638,-24.770152693200416,-24.770152693200412,1.0,8.0,272.85,0.991476316272672,1.3611162698384054,0.019923047511838377,400000000.0
SMSP,0.0,2500,random,20,20,14,-223.24546516481595,147.42936220527335,72.24038748058393,-100.81109946924312,-112.95789962239262,0.2,1458.7,176.2,1.0003717045143004,1.4033412024859502,0.019864708883687854,400000000.0
SMSP,0.0,2500,true,20,20,0,13.661668962566575,0.11074292222386092,0.04853522561542694,-8.685846209726872e-05,-8.685846209726874e-05,1.0,0.0,273.35,0.0,0.0,0.02206659992225468,400000000.0
SMSP,0.0,3750,fixed_0,20,20,20,nan,0.0,0.0,nan,nan,0.0,3750.0,0.0,0.9999999999999656,1.4142135623730503,0.02013549965340644,400000000.0
SMSP,0.0,3750,missing,20,20,20,nan,0.0,0.0,nan,nan,0.0,3750.0,0.0,0.9999999999999656,1.4142135623730503,0.020354101434350014,400000000.0
SMSP,0.0,3750,offset_+1,20,20,0,13.609092155962049,0.11129893940220106,0.04877891088808247,-0.3035923747676373,-0.30359237476763723,1.0,1.0,54.05,0.1916774610880098,1.7761505289286288,0.019895899458788335,400000000.0
SMSP,0.0,3750,offset_+16,20,20,0,2.793290401280861,0.11129893940218133,0.04877891088807382,-28.529718531976492,-28.529718531976492,0.0,16.0,52.1,0.9828599131156844,1.298350632869114,0.01997099898289889,400000000.0
SMSP,0.0,3750,offset_+2,20,20,0,13.605226609989899,0.111298939402199,0.04877891088808156,-1.188619231516971,-1.1886192315169712,1.0,2.0,55.85,0.370084542552361,1.6057022577815663,0.019966650870628655,400000000.0
SMSP,0.0,3750,offset_+32,20,20,0,-17.48783520989908,0.11129893940219983,0.04877891088808193,-60.90086154434167,-60.90086154434165,0.0,32.0,46.8,1.0075127778504946,1.4209607876364,0.020141643472015858,400000000.0
SMSP,0.0,3750,offset_+4,20,20,0,13.455768014940634,0.111298939402197,0.04877891088808069,-4.868838735280629,-4.868838735280628,1.0,4.0,53.55,0.6768642729986212,1.7948367812882602,0.02006271097343415,400000000.0
SMSP,0.0,3750,offset_+8,20,20,0,12.561016022699683,0.11129893940284988,0.048778910888366826,-24.770152693200423,-24.77015269320042,1.0,8.0,52.75,0.9930106585260401,1.3611162698384054,0.020052099716849625,400000000.0
SMSP,0.0,3750,offset_-1,20,20,0,13.609092155962056,0.11129893940220106,0.04877891088808247,-0.30359237476763823,-0.30359237476763823,1.0,1.0,53.4,0.19160687777704266,1.7761505289286288,0.019799996516667306,400000000.0
SMSP,0.0,3750,offset_-16,20,20,0,2.793290401281242,0.11129893940219945,0.04877891088808176,-28.5297185319765,-28.529718531976496,0.0,16.0,57.9,0.983427565484344,1.298350632869114,0.020052198669873178,400000000.0
SMSP,0.0,3750,offset_-2,20,20,0,13.605226609989924,0.11129893940220136,0.0487789108880826,-1.188619231516971,-1.1886192315169712,1.0,2.0,54.05,0.36984816599824394,1.6057022577815663,0.019791748491115868,400000000.0
SMSP,0.0,3750,offset_-32,20,20,0,-17.487835209899377,0.11129893940217118,0.04877891088806937,-60.90086154434166,-60.90086154434164,0.0,32.0,60.35,1.0019134499442808,1.4209607876364,0.020139594562351704,400000000.0
SMSP,0.0,3750,offset_-4,20,20,0,13.45576801494072,0.11129893940220047,0.04877891088808221,-4.868838735280628,-4.868838735280626,1.0,4.0,55.3,0.6761284125411511,1.7948367812882602,0.02038965467363596,400000000.0
SMSP,0.0,3750,offset_-8,20,20,0,12.56101602271033,0.1112989394021992,0.04877891088808166,-24.77015269320042,-24.770152693200416,1.0,8.0,55.65,0.991476316272672,1.3611162698384054,0.019891693955287337,400000000.0
SMSP,0.0,3750,random,20,20,12,-176.48718607575745,150.294664614228,76.0595944550986,-89.77558969896556,-137.90359686079853,0.2,1532.0,89.15,1.0011618804863391,1.3905057385755513,0.019983411766588688,400000000.0
SMSP,0.0,3750,true,20,20,0,13.606337168545187,0.11129893940220106,0.04877891088808247,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,54.15,0.0,0.0,0.021714792819693685,400000000.0
SMSP,0.0,4500,fixed_0,20,20,20,nan,0.0,0.0,nan,nan,0.0,4500.0,0.0,0.9999999999999656,1.4142135623730503,0.020297852461226285,400000000.0
SMSP,0.0,4500,missing,20,20,20,nan,0.0,0.0,nan,nan,0.0,4500.0,0.0,0.9999999999999656,1.4142135623730503,0.019972951849922538,400000000.0
SMSP,0.0,4500,offset_+1,20,20,0,13.609821633370865,0.11055984709922821,0.048454989404388006,-0.29490222623225715,-0.2949022262322571,1.0,1.0,14.1,0.18913196469240773,1.775868998944868,0.02039579558186233,400000000.0
SMSP,0.0,4500,offset_+16,20,20,0,2.7846919019265335,0.11055984709920778,0.04845498940437906,-28.389621912928863,-28.389621912928863,0.0,16.0,15.9,0.9825668636074238,1.292174278443752,0.020102004054933786,400000000.0
SMSP,0.0,4500,offset_+2,20,20,0,13.594866729192512,0.11055984709922632,0.04845498940438718,-1.1712302313285752,-1.1712302313285752,1.0,2.0,13.65,0.36775730636813575,1.6050793564945063,0.019883335335180163,400000000.0
SMSP,0.0,4500,offset_+32,20,20,0,-17.485991851653427,0.11055984709922619,0.04845498940438712,-60.61837156184881,-60.61837156184882,0.0,32.0,15.3,1.0077362010783564,1.4096558303359936,0.01986469724215567,400000000.0
SMSP,0.0,4500,offset_+4,20,20,0,13.4124600868795,0.11055984709922606,0.04845498940438707,-4.8340258525820134,-4.834025852582013,1.0,4.0,11.5,0.6752317119832069,1.793722127718004,0.020052047329954803,400000000.0
SMSP,0.0,4500,offset_+8,20,20,0,12.489810189241014,0.11055984709983877,0.048454989404655605,-24.700386836751925,-24.70038683675192,1.0,8.0,12.95,0.9929028795974162,1.3581743260785106,0.01990614691749215,400000000.0
SMSP,0.0,4500,offset_-1,20,20,0,13.618266341409258,0.1105598470992282,0.048454989404388,-0.3035923747676373,-0.30359237476763723,1.0,1.0,14.05,0.19160687777704266,1.7761505289286288,0.020166646572761238,400000000.0
SMSP,0.0,4500,offset_-16,20,20,0,2.7737330157507776,0.11055984709922623,0.04845498940438714,-28.5297185319765,-28.529718531976496,0.0,16.0,19.15,0.983427565484344,1.298350632869114,0.020285398932173848,400000000.0
SMSP,0.0,4500,offset_-2,20,20,0,13.614362904005798,0.1105598470992282,0.048454989404388,-1.1886192315169701,-1.1886192315169701,1.0,2.0,13.35,0.36984816599824394,1.6057022577815663,0.02018334635067731,400000000.0
SMSP,0.0,4500,offset_-32,20,20,0,-17.518952355132825,0.1105598470991977,0.048454989404374635,-60.90086154434166,-60.90086154434164,0.0,32.0,17.8,1.0019134499442808,1.4209607876364,0.020304039935581386,400000000.0
SMSP,0.0,4500,offset_-4,20,20,0,13.463465069602616,0.11055984709922756,0.04845498940438772,-4.868838735280623,-4.868838735280624,1.0,4.0,14.4,0.6761284125411511,1.7948367812882602,0.020179204875603318,400000000.0
SMSP,0.0,4500,offset_-8,20,20,0,12.561067634221999,0.11055984709922523,0.04845498940438671,-24.770152693200416,-24.770152693200412,1.0,8.0,16.9,0.991476316272672,1.3611162698384054,0.019874953432008624,400000000.0
SMSP,0.0,4500,random,20,20,13,-126.13910165772386,145.864585546425,90.40780677550312,-89.16008305654647,-112.52392943237498,0.2,2625.5,35.15,1.000610350197884,1.4065982582252399,0.020872859749943018,400000000.0
SMSP,0.0,4500,true,20,20,0,13.615484345183557,0.11055984709922627,0.04845498940438716,-8.685846209726872e-05,-8.685846209726874e-05,1.0,0.0,12.55,0.0,0.0,0.021712403395213187,400000000.0
SMSP,0.0,500,fixed_0,20,20,0,10.096711819415521,0.08342663930482001,0.036563336777506936,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,625.15,0.0,0.0,0.019927095854654908,400000000.0
SMSP,0.0,500,missing,20,20,0,10.096711819415521,0.08342663930482001,0.036563336777506936,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,625.15,0.0,0.0,0.019850049284286797,400000000.0
SMSP,0.0,500,offset_+1,20,20,0,10.09949381560436,0.08342663930481994,0.03656333677750691,-0.3035923747676373,-0.30359237476763723,1.0,1.0,627.55,0.1916774610880098,1.7761505289286288,0.02000414242502302,400000000.0
SMSP,0.0,500,offset_+16,20,20,0,-0.7450402396438784,0.08342663930480136,0.03656333677749876,-28.529718531976492,-28.529718531976492,0.0,16.0,624.2,0.9828599131156844,1.298350632869114,0.020048010628670454,400000000.0
SMSP,0.0,500,offset_+2,20,20,0,10.095590377651098,0.08342663930481957,0.036563336777506734,-1.1886192315169701,-1.1886192315169701,1.0,2.0,623.65,0.370084542552361,1.6057022577815663,0.019870896358042955,400000000.0
SMSP,0.0,500,offset_+32,20,20,0,-21.03772651596636,0.08342663930482146,0.03656333677750757,-60.90086154434166,-60.900861544341645,0.0,32.0,619.45,1.0075127778504946,1.4209607876364,0.019814452389255166,400000000.0
SMSP,0.0,500,offset_+4,20,20,0,9.944692534840105,0.08342663930481838,0.036563336777506214,-4.868838735280629,-4.868838735280628,1.0,4.0,622.25,0.6768642729986212,1.7948367812882602,0.01997505605686456,400000000.0
SMSP,0.0,500,offset_+8,20,20,0,9.042294993366315,0.0834266393059684,0.03656333677801024,-24.77015269320042,-24.770152693200416,1.0,8.0,625.25,0.9930106585260401,1.3611162698384054,0.019816699204966426,400000000.0
SMSP,0.0,500,offset_-1,20,20,0,10.096711819415521,0.08342663930482001,0.036563336777506936,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,625.15,0.0,0.0,0.01995839993469417,400000000.0
SMSP,0.0,500,offset_-16,20,20,0,10.096711819415521,0.08342663930482001,0.036563336777506936,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,625.15,0.0,0.0,0.020304101053625345,400000000.0
SMSP,0.0,500,offset_-2,20,20,0,10.096711819415521,0.08342663930482001,0.036563336777506936,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,625.15,0.0,0.0,0.020006101112812757,400000000.0
SMSP,0.0,500,offset_-32,20,20,0,10.096711819415521,0.08342663930482001,0.036563336777506936,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,625.15,0.0,0.0,0.02047294401563704,400000000.0
SMSP,0.0,500,offset_-4,20,20,0,10.096711819415521,0.08342663930482001,0.036563336777506936,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,625.15,0.0,0.0,0.020041593234054744,400000000.0
SMSP,0.0,500,offset_-8,20,20,0,10.096711819415521,0.08342663930482001,0.036563336777506936,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,625.15,0.0,0.0,0.02031665062531829,400000000.0
SMSP,0.0,500,random,20,20,14,-235.79214328867658,144.63096701830332,66.81609786483065,-79.32189046112181,-105.61224113726247,0.15,1817.65,254.3,0.9501013361150248,1.3346239807235416,0.019902200438082218,400000000.0
SMSP,0.0,500,true,20,20,0,10.096711819415521,0.08342663930482001,0.036563336777506936,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,625.15,0.0,0.0,0.021797898807562888,400000000.0
SMSP,10.0,1250,fixed_0,20,20,0,-36.69562570662513,0.08572507378759509,0.0375706701035886,-100.74809690831708,-100.74809690831707,0.0,750.0,625.75,1.0018791266054436,1.4162946809990093,0.02026664442382753,400000000.0
SMSP,10.0,1250,missing,20,20,0,-36.69562570662513,0.08572507378759509,0.0375706701035886,-100.74809690831708,-100.74809690831707,0.0,750.0,625.75,1.0018791266054436,1.4162946809990093,0.01934365718625486,400000000.0
SMSP,10.0,1250,offset_+1,20,20,0,23.91760640054721,0.08572507378761601,0.03757067010359778,-0.3035923747676373,-0.30359237476763723,1.0,1.0,491.1,0.2084404926594773,1.7761505289286288,0.01918319903779775,400000000.0
SMSP,10.0,1250,offset_+16,20,20,0,13.101804645866304,0.08572507378760816,0.03757067010359433,-28.5297185319765,-28.529718531976496,0.0,16.0,488.4,0.9960003153561298,1.298350632869114,0.019197893561795354,400000000.0
SMSP,10.0,1250,offset_+2,20,20,0,23.91374085457504,0.08572507378761536,0.03757067010359749,-1.188619231516971,-1.1886192315169712,1.0,2.0,490.15,0.40410127629145887,1.6057022577815663,0.019187599536962807,400000000.0
SMSP,10.0,1250,offset_+32,20,20,0,-7.179320965313802,0.08572507378761848,0.03757067010359885,-60.90086154434167,-60.90086154434165,0.0,32.0,486.1,1.0733670974918241,1.4209607876364,0.01912500592879951,400000000.0
SMSP,10.0,1250,offset_+4,20,20,0,23.76428225952558,0.08572507378760616,0.037570670103593454,-4.868838735280629,-4.868838735280628,1.0,4.0,489.95,0.7416568448216696,1.7948367812882602,0.019339608843438327,400000000.0
SMSP,10.0,1250,offset_+8,20,20,0,22.869530267294884,0.08572507378764087,0.037570670103608664,-24.77015269320042,-24.770152693200416,1.0,8.0,487.55,1.0800746786782942,1.3611162698384054,0.019137546769343317,400000000.0
SMSP,10.0,1250,offset_-1,20,20,0,23.91760640054724,0.0857250737876179,0.0375706701035986,-0.3035923747676373,-0.30359237476763723,1.0,1.0,487.1,0.2072198566737576,1.7761505289286288,0.01917710469570011,400000000.0
SMSP,10.0,1250,offset_-16,20,20,0,13.101804645866565,0.08572507378761701,0.03757067010359821,-28.5297185319765,-28.529718531976496,0.0,16.0,497.5,1.007282695779693,1.298350632869114,0.019429251551628113,400000000.0
SMSP,10.0,1250,offset_-2,20,20,0,23.913740854575106,0.0857250737876179,0.0375706701035986,-1.188619231516971,-1.1886192315169712,1.0,2.0,494.95,0.39955764659833987,1.6057022577815663,0.01917079498525709,400000000.0
SMSP,10.0,1250,offset_-32,20,20,0,-7.179320965313821,0.08572507378761693,0.03757067010359818,-60.90086154434166,-60.90086154434164,0.0,32.0,496.9,1.0405786868084381,1.4209607876364,0.01956259657163173,400000000.0
SMSP,10.0,1250,offset_-4,20,20,0,23.764282259525913,0.0857250737876179,0.0375706701035986,-4.868838735280629,-4.868838735280628,1.0,4.0,497.0,0.7256396730743864,1.7948367812882602,0.019454301218502223,400000000.0
SMSP,10.0,1250,offset_-8,20,20,0,22.869530267295584,0.08572507378761646,0.037570670103597964,-24.77015269320042,-24.770152693200416,1.0,8.0,492.65,1.0390232171835019,1.3611162698384054,0.01940630318131298,400000000.0
SMSP,10.0,1250,random,20,20,11,-192.3587687876684,146.01259352326232,63.99284059905577,-104.1076089918767,-126.6771315657612,0.15,1397.65,279.25,1.0042448063415892,1.407624122522626,0.01929574355017394,400000000.0
SMSP,10.0,1250,true,20,20,0,23.914851413130357,0.08572507378761568,0.037570670103597624,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,491.5,0.0,0.0,0.020956338266842067,400000000.0
SMSP,10.0,2500,fixed_0,20,20,20,nan,0.0,0.0,nan,nan,0.0,2500.0,0.0,0.9999999999999606,1.4142135623730503,0.019366643391549587,400000000.0
SMSP,10.0,2500,missing,20,20,20,nan,0.0,0.0,nan,nan,0.0,2500.0,0.0,0.9999999999999606,1.4142135623730503,0.01926249824464321,400000000.0
SMSP,10.0,2500,offset_+1,20,20,0,23.914823404866816,0.08548465394328618,0.03746530146104573,-0.3035923747676373,-0.30359237476763723,1.0,1.0,274.0,0.2084404926594773,1.7761505289286288,0.019220795365981758,400000000.0
SMSP,10.0,2500,offset_+16,20,20,0,13.099021650185914,0.08548465394327816,0.03746530146104222,-28.529718531976492,-28.529718531976492,0.0,16.0,271.55,0.9960003153561298,1.298350632869114,0.019210355821996927,400000000.0
SMSP,10.0,2500,offset_+2,20,20,0,23.91095785889464,0.08548465394328547,0.037465301461045424,-1.188619231516971,-1.1886192315169712,1.0,2.0,271.45,0.40410127629145887,1.6057022577815663,0.01932284503709525,400000000.0
SMSP,10.0,2500,offset_+32,20,20,0,-7.182103960994192,0.08548465394328841,0.037465301461046714,-60.90086154434167,-60.90086154434165,0.0,32.0,269.85,1.0733670974918241,1.4209607876364,0.01918130728881806,400000000.0
SMSP,10.0,2500,offset_+4,20,20,0,23.761499263845185,0.08548465394327645,0.03746530146104147,-4.868838735280628,-4.868838735280626,1.0,4.0,271.6,0.7416568448216696,1.7948367812882602,0.0192333449376747,400000000.0
SMSP,10.0,2500,offset_+8,20,20,0,22.86674727161449,0.08548465394331009,0.037465301461056214,-24.77015269320042,-24.770152693200416,1.0,8.0,270.8,1.0800746786782942,1.3611162698384054,0.01916459877975285,400000000.0
SMSP,10.0,2500,offset_-1,20,20,0,23.914823404866844,0.08548465394328827,0.03746530146104665,-0.3035923747676373,-0.30359237476763723,1.0,1.0,274.65,0.2072198566737576,1.7761505289286288,0.01919805654324591,400000000.0
SMSP,10.0,2500,offset_-16,20,20,0,13.09902165018617,0.08548465394328646,0.037465301461045854,-28.5297185319765,-28.529718531976496,0.0,16.0,276.2,1.007282695779693,1.298350632869114,0.019479304319247603,400000000.0
SMSP,10.0,2500,offset_-2,20,20,0,23.91095785889471,0.08548465394328827,0.03746530146104665,-1.188619231516971,-1.1886192315169712,1.0,2.0,273.35,0.39955764659833987,1.6057022577815663,0.019160506781190634,400000000.0
SMSP,10.0,2500,offset_-32,20,20,0,-7.1821039609942146,0.08548465394328691,0.037465301461046055,-60.90086154434166,-60.90086154434164,0.0,32.0,282.8,1.0405786868084381,1.4209607876364,0.019404050544835627,400000000.0
SMSP,10.0,2500,offset_-4,20,20,0,23.761499263845515,0.08548465394328827,0.03746530146104665,-4.868838735280629,-4.868838735280628,1.0,4.0,275.55,0.7256396730743864,1.7948367812882602,0.019437604350969195,400000000.0
SMSP,10.0,2500,offset_-8,20,20,0,22.866747271615186,0.08548465394328669,0.03746530146104596,-24.770152693200416,-24.770152693200412,1.0,8.0,274.95,1.0390232171835019,1.3611162698384054,0.01912295410875231,400000000.0
SMSP,10.0,2500,random,20,20,14,-212.8523442011545,147.31549880831597,72.18459441607482,-100.81109946924312,-112.95789962239262,0.2,1458.7,177.25,1.0041283209071303,1.4033412024859502,0.019454146968200803,400000000.0
SMSP,10.0,2500,true,20,20,0,23.912068417449966,0.08548465394328827,0.03746530146104665,-8.685846209726872e-05,-8.685846209726874e-05,1.0,0.0,274.4,0.0,0.0,0.020895799389109015,400000000.0
