jammer,jsr_db,seed,target_position,true_target_idx_for_evaluation_only,candidate_id,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,oracle_input_status,candidate_design,fit_function_name,dispatch_status,candidate_params_json,forbidden_keys_present,target_preservation_status,target_only_response_change_db,algorithm,role,interface_status,delta_sinr_db,detected_before,detected_after,pd_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db,runtime_ms,memory_usage_bytes
NoiseConvolutionJamming,0.0,9200,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.595392826538745,True,True,True,1,0,0,97,-0.0986156600257246,23.775166017003357,400257328
NoiseConvolutionJamming,0.0,9200,3500,3500,A_k3_c0.8_r0.001,3501,1,0.9236500432618334,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.59814781395561,True,True,True,1,1,0,100,-8.685885307128283e-06,0.5473750061355531,80000
NoiseConvolutionJamming,0.0,9200,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-8.678947198979587e-15,0.0,0
NoiseConvolutionJamming,0.0,9200,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.519879717959725,True,True,True,1,0,0,15,-0.06500573692705364,24.24570801667869,400257328
NoiseConvolutionJamming,0.0,9200,4000,4000,A_k3_c0.8_r0.001,4001,1,0.9232810633692169,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.522643787889201,True,True,True,1,1,0,17,-8.685885304235298e-06,0.5152079975232482,80000
NoiseConvolutionJamming,0.0,9201,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-6.7502922658730125e-15,0.0,0
NoiseConvolutionJamming,0.0,9201,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.37056906371441,True,True,True,0,0,0,543,-8.68584620963044e-05,24.351959000341594,400257328
NoiseConvolutionJamming,0.0,9201,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9332909065791262,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.37056906371441,True,True,True,0,0,0,544,-8.685885301342313e-06,0.5238340236246586,80000
NoiseConvolutionJamming,0.0,9201,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-6.7502922658730125e-15,0.0,0
NoiseConvolutionJamming,0.0,9201,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.174718618737185,True,True,True,0,0,0,455,-8.68584620934114e-05,24.066541984211653,400257328
NoiseConvolutionJamming,0.0,9201,1500,1500,A_k3_c0.8_r0.001,1500,0,0.9302232064760412,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.174718618737185,True,True,True,0,0,0,443,-8.685885299413656e-06,0.5184999899938703,80000
NoiseConvolutionJamming,0.0,9201,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-6.7502922658730125e-15,0.0,0
NoiseConvolutionJamming,0.0,9201,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.458178819185104,True,True,True,0,0,0,274,-8.685846209437573e-05,23.995499999728054,400257328
NoiseConvolutionJamming,0.0,9201,2500,2500,A_k3_c0.8_r0.001,2500,0,0.9312363472055438,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.458178819185104,True,True,True,0,0,0,268,-8.685885300377985e-06,0.5019999807700515,80000
NoiseConvolutionJamming,0.0,9201,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-6.7502922658730125e-15,0.0,0
NoiseConvolutionJamming,0.0,9201,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.371443625360094,True,True,True,0,0,0,93,-8.685846209534007e-05,24.116249987855554,400257328
NoiseConvolutionJamming,0.0,9201,3500,3500,A_k3_c0.8_r0.001,3500,0,0.929424423064497,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.371443625360094,True,True,True,0,0,0,94,-8.685885300377985e-06,0.5052500055171549,80000
NoiseConvolutionJamming,0.0,9201,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-6.7502922658730125e-15,0.0,0
NoiseConvolutionJamming,0.0,9201,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.450268066525002,True,True,True,0,0,1,16,-8.685846209437573e-05,23.9807500038296,400257328
NoiseConvolutionJamming,0.0,9201,4000,4000,A_k3_c0.8_r0.001,4000,0,0.9319423695077443,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.450268066525002,True,True,True,0,0,1,16,-8.685885301342313e-06,0.4942499799653888,80000
NoiseConvolutionJamming,0.0,9202,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-7.7146197324263e-15,0.0,0
NoiseConvolutionJamming,0.0,9202,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.306929288290029,True,True,True,0,0,0,538,-8.685846209823309e-05,24.23133299453184,400257328
NoiseConvolutionJamming,0.0,9202,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9193239379564373,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.306929288290029,True,True,True,0,0,0,540,-8.685885302306642e-06,0.49183302326127887,80000
NoiseConvolutionJamming,0.0,9202,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-7.7146197324263e-15,0.0,0
NoiseConvolutionJamming,0.0,9202,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.245923358159548,True,True,True,0,0,0,439,-8.685846209437573e-05,23.707167012616992,400257328
NoiseConvolutionJamming,0.0,9202,1500,1500,A_k3_c0.8_r0.001,1500,0,0.9211976533782864,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.24592335815954,True,True,True,0,0,0,434,-8.685885301342313e-06,0.5307920509949327,80000
NoiseConvolutionJamming,0.0,9202,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-7.7146197324263e-15,0.0,0
NoiseConvolutionJamming,0.0,9202,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.175702408214146,True,True,True,0,0,0,270,-8.685846209726874e-05,23.81470799446106,400257328
NoiseConvolutionJamming,0.0,9202,2500,2500,A_k3_c0.8_r0.001,2500,0,0.9188419598011841,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.175702408214146,True,True,True,0,0,0,267,-8.685885304235298e-06,0.48583297757431865,80000
NoiseConvolutionJamming,0.0,9202,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-7.7146197324263e-15,0.0,0
NoiseConvolutionJamming,0.0,9202,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.27591425510062,True,True,True,0,0,0,96,-8.68584620934114e-05,24.37100000679493,400257328
NoiseConvolutionJamming,0.0,9202,3500,3500,A_k3_c0.8_r0.001,3500,0,0.917454532662118,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.27591425510062,True,True,True,0,0,0,100,-8.685885301342313e-06,0.5134170060046017,80000
NoiseConvolutionJamming,0.0,9202,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-7.7146197324263e-15,0.0,0
NoiseConvolutionJamming,0.0,9202,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.211079434216575,True,True,True,0,0,0,13,-8.68584620934114e-05,23.994125018361956,400257328
NoiseConvolutionJamming,0.0,9202,4000,4000,A_k3_c0.8_r0.001,4000,0,0.9189521940602421,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.211079434216575,True,True,True,0,0,0,19,-8.685885301342313e-06,0.509292003698647,80000
NoiseConvolutionJamming,0.0,9203,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-9.643274665532877e-15,0.0,0
NoiseConvolutionJamming,0.0,9203,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.73087657153842,True,True,True,1,0,0,527,-0.14423213994827075,24.034083005972207,400257328
NoiseConvolutionJamming,0.0,9203,1000,1000,A_k3_c0.8_r0.001,1001,1,0.9145796810408302,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.733631558955292,True,True,True,1,1,0,535,-8.685885304235298e-06,0.5072909989394248,80000
NoiseConvolutionJamming,0.0,9203,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-9.643274665532877e-15,0.0,0
NoiseConvolutionJamming,0.0,9203,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.670596705015086,True,True,True,1,0,0,454,-0.11537070588389703,24.365624994970858,400257328
NoiseConvolutionJamming,0.0,9203,1500,1500,A_k3_c0.8_r0.001,1501,1,0.9177406144815112,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.673351692431957,True,True,True,1,1,0,438,-8.685885304235298e-06,0.5021250108256936,80000
NoiseConvolutionJamming,0.0,9203,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,1,1,-9.643274665532877e-15,0.0,0
NoiseConvolutionJamming,0.0,9203,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.759400377101421,True,True,True,1,0,1,275,-0.13145730963562485,24.16037500370294,400257328
NoiseConvolutionJamming,0.0,9203,2500,2500,A_k3_c0.8_r0.001,2501,1,0.9140866266926404,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.762155364518293,True,True,True,1,1,1,276,-8.68588530327097e-06,0.5405410192906857,80000
NoiseConvolutionJamming,0.0,9203,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-9.643274665532877e-15,0.0,0
NoiseConvolutionJamming,0.0,9203,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.498238980128594,True,True,True,1,0,0,96,-0.1183923630634929,23.966040986124426,400257328
NoiseConvolutionJamming,0.0,9203,3500,3500,A_k3_c0.8_r0.001,3501,1,0.9192738667629703,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.500993967545465,True,True,True,1,1,0,103,-8.685885302306642e-06,0.5263749626465142,80000
NoiseConvolutionJamming,0.0,9203,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-9.643274665532877e-15,0.0,0
NoiseConvolutionJamming,0.0,9203,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.630326226429084,True,True,True,1,0,0,17,-0.14115787301204022,24.284166982397437,400257328
NoiseConvolutionJamming,0.0,9203,4000,4000,A_k3_c0.8_r0.001,4001,1,0.9159326391137448,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.633090296358567,True,True,True,1,1,0,19,-8.685885304235298e-06,0.4944999818690121,80000
NoiseConvolutionJamming,0.0,9204,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseConvolutionJamming,0.0,9204,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.859279680318192,True,True,True,0,0,0,531,-8.685846209823309e-05,24.101916002109647,400257328
NoiseConvolutionJamming,0.0,9204,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9222047839818316,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.859279680318192,True,True,True,0,0,0,545,-8.685885304235298e-06,0.5106670432724059,80000
NoiseConvolutionJamming,0.0,9204,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseConvolutionJamming,0.0,9204,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.79070950318318,True,True,True,0,0,0,452,-8.685846209823309e-05,23.94754101987928,400257328
NoiseConvolutionJamming,0.0,9204,1500,1500,A_k3_c0.8_r0.001,1500,0,0.926208890799929,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.79070950318318,True,True,True,0,0,0,453,-8.685885305199628e-06,0.49700000090524554,80000
NoiseConvolutionJamming,0.0,9204,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseConvolutionJamming,0.0,9204,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.956026809205966,True,True,True,0,0,0,274,-8.685846209919741e-05,24.333749955985695,400257328
NoiseConvolutionJamming,0.0,9204,2500,2500,A_k3_c0.8_r0.001,2500,0,0.9253804160370903,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.956026809205966,True,True,True,0,0,0,273,-8.685885305199628e-06,0.5124580347910523,80000
NoiseConvolutionJamming,0.0,9204,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,2,2,-9.643274665532877e-15,0.0,0
NoiseConvolutionJamming,0.0,9204,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.829764768841187,True,True,True,0,0,2,98,-8.685846210016177e-05,23.886957962531596,400257328
NoiseConvolutionJamming,0.0,9204,3500,3500,A_k3_c0.8_r0.001,3500,0,0.9254101340426741,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.829764768841187,True,True,True,0,0,2,102,-8.685885307128283e-06,0.5202500033192337,80000
NoiseConvolutionJamming,0.0,9204,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-9.643274665532877e-15,0.0,0
NoiseConvolutionJamming,0.0,9204,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.812437414377062,True,True,True,0,0,1,17,-8.685846209437573e-05,24.001582991331816,400257328
NoiseConvolutionJamming,0.0,9204,4000,4000,A_k3_c0.8_r0.001,4000,0,0.9254116065363733,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.812437414377055,True,True,True,0,0,1,18,-8.685885304235298e-06,0.48579199938103557,80000
NoiseConvolutionJamming,0.0,9205,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseConvolutionJamming,0.0,9205,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.802868713332927,True,True,True,0,0,0,537,-8.685846209823309e-05,24.205041001550853,400257328
NoiseConvolutionJamming,0.0,9205,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9206273650980981,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.802868713332927,True,True,True,0,0,0,525,-8.685885301342313e-06,0.49875001423060894,80000
NoiseConvolutionJamming,0.0,9205,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
