jammer,jsr_db,seed,target_position,true_target_idx_for_evaluation_only,candidate_id,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,oracle_input_status,forbidden_keys_present,target_preservation_status,target_only_response_change_db,algorithm,role,interface_status,delta_sinr_db,detected_before,detected_after,pd_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db,runtime_ms,memory_usage_bytes
SMSP,20.0,9140,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,2519,2519,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9140,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.91522532334418,True,True,True,2519,0,0,105,-8.685846209726874e-05,25.725417013745755,400257328
SMSP,20.0,9140,3500,3500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,2519,2519,0,0,-8.678947198979587e-15,0.36554201506078243,80000
SMSP,20.0,9140,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,3019,3019,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9140,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,33.017206659093254,True,True,True,3019,0,0,12,-8.685846209534007e-05,25.870374985970557,400257328
SMSP,20.0,9140,4000,4000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,3019,3019,0,0,-8.678947198979587e-15,0.37741701817139983,80000
SMSP,20.0,9141,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,19,19,0,0,-4.821637332766436e-15,0.0,0
SMSP,20.0,9141,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,28.057322702014446,False,True,True,19,0,0,525,-7.709279797976175,25.863041984848678,400257328
SMSP,20.0,9141,1000,1000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,19,19,0,0,-4.821637332766436e-15,0.36470795748755336,80000
SMSP,20.0,9141,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,519,519,0,0,-5.785964799319725e-15,0.0,0
SMSP,20.0,9141,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,30.69956679125707,False,True,True,519,0,0,460,-0.7163924915845374,25.309208023827523,400257328
SMSP,20.0,9141,1500,1500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,519,519,0,0,-5.785964799319725e-15,0.3749579773284495,80000
SMSP,20.0,9141,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1519,1519,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9141,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.99866265797001,True,True,True,1519,0,0,271,-8.685846209534007e-05,26.151833997573704,400257328
SMSP,20.0,9141,2500,2500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,1519,1519,0,0,-8.678947198979587e-15,0.35458302590996027,80000
SMSP,20.0,9141,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,2519,2519,1,1,-8.678947198979587e-15,0.0,0
SMSP,20.0,9141,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.937697938321385,True,True,True,2519,0,1,96,-8.685846209726874e-05,25.750041007995605,400257328
SMSP,20.0,9141,3500,3500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,2519,2519,1,1,-8.678947198979587e-15,0.34908304223790765,80000
SMSP,20.0,9141,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,3019,3019,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9141,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.95433919199446,True,True,True,3019,0,0,11,-8.685846209919741e-05,26.197333994787186,400257328
SMSP,20.0,9141,4000,4000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,3019,3019,0,0,-8.678947198979587e-15,0.3713329788297415,80000
SMSP,20.0,9142,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,19,19,0,0,-4.821637332766436e-15,0.0,0
SMSP,20.0,9142,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,28.010919529674823,False,True,True,19,0,0,540,-7.719675767138653,25.67283302778378,400257328
SMSP,20.0,9142,1000,1000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,19,19,0,0,-4.821637332766436e-15,0.3749169991351664,80000
SMSP,20.0,9142,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,519,519,0,0,-5.785964799319725e-15,0.0,0
SMSP,20.0,9142,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,30.63247855481478,False,True,True,519,0,0,451,-0.7217137600671273,26.134332991205156,400257328
SMSP,20.0,9142,1500,1500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,519,519,0,0,-5.785964799319725e-15,0.3787080058827996,80000
SMSP,20.0,9142,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1519,1519,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9142,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.86795687576325,True,True,True,1519,0,0,263,-8.68584620963044e-05,25.5745830363594,400257328
SMSP,20.0,9142,2500,2500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,1519,1519,0,0,-8.678947198979587e-15,0.37391699152067304,80000
SMSP,20.0,9142,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,2519,2519,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9142,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.89408064757209,True,True,True,2519,0,0,93,-8.68584620963044e-05,26.085124991368502,400257328
SMSP,20.0,9142,3500,3500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,2519,2519,0,0,-8.678947198979587e-15,0.37079094909131527,80000
SMSP,20.0,9142,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,3019,3019,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9142,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,33.000681913189226,True,True,True,3019,0,0,16,-8.685846209823309e-05,25.841041991952807,400257328
SMSP,20.0,9142,4000,4000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,3019,3019,0,0,-8.678947198979587e-15,0.3962499904446304,80000
SMSP,20.0,9143,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,19,19,1,1,-4.821637332766436e-15,0.0,0
SMSP,20.0,9143,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,28.035535642794144,False,True,True,19,0,1,545,-7.654296966207791,25.858375011011958,400257328
SMSP,20.0,9143,1000,1000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,19,19,1,1,-4.821637332766436e-15,0.35929196747019887,80000
SMSP,20.0,9143,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,519,519,1,1,-5.785964799319725e-15,0.0,0
SMSP,20.0,9143,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,30.680890250250293,False,True,True,519,0,1,438,-0.745885639339122,26.17754100356251,400257328
SMSP,20.0,9143,1500,1500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,519,519,1,1,-5.785964799319725e-15,0.40025002090260386,80000
SMSP,20.0,9143,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1519,1519,1,1,-8.678947198979587e-15,0.0,0
SMSP,20.0,9143,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.90079420597176,True,True,True,1519,0,1,275,-8.685846209823309e-05,26.34466701420024,400257328
SMSP,20.0,9143,2500,2500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,1519,1519,1,1,-8.678947198979587e-15,0.35983294947072864,80000
SMSP,20.0,9143,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,2519,2519,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9143,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.95672152369352,True,True,True,2519,0,0,95,-8.685846209534007e-05,26.341583987232298,400257328
SMSP,20.0,9143,3500,3500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,2519,2519,0,0,-8.678947198979587e-15,0.42808300349861383,80000
SMSP,20.0,9143,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,3019,3019,1,1,-8.678947198979587e-15,0.0,0
SMSP,20.0,9143,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.91645992483021,True,True,True,3019,0,1,18,-8.685846209823309e-05,25.469915999565274,400257328
SMSP,20.0,9143,4000,4000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,3019,3019,1,1,-8.678947198979587e-15,0.3951250109821558,80000
SMSP,20.0,9144,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,19,19,0,0,-4.821637332766436e-15,0.0,0
SMSP,20.0,9144,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,27.982917576251054,False,True,True,19,0,0,538,-7.754542088526209,26.327624975237995,400257328
SMSP,20.0,9144,1000,1000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,19,19,0,0,-4.821637332766436e-15,0.37995900493115187,80000
SMSP,20.0,9144,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,519,519,0,0,-5.785964799319725e-15,0.0,0
SMSP,20.0,9144,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,30.649285292813403,False,True,True,519,0,0,450,-0.7465193648735758,25.95887501956895,400257328
SMSP,20.0,9144,1500,1500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,519,519,0,0,-5.785964799319725e-15,0.3839999553747475,80000
SMSP,20.0,9144,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1519,1519,1,1,-8.678947198979587e-15,0.0,0
SMSP,20.0,9144,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.933824121474004,True,True,True,1519,0,1,285,-8.685846209534007e-05,25.77945898519829,400257328
SMSP,20.0,9144,2500,2500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,1519,1519,1,1,-8.678947198979587e-15,0.36820798413828015,80000
SMSP,20.0,9144,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,2519,2519,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9144,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.965124057639485,True,True,True,2519,0,0,92,-8.685846209726874e-05,25.619874999392778,400257328
SMSP,20.0,9144,3500,3500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,2519,2519,0,0,-8.678947198979587e-15,0.39891694905236363,80000
SMSP,20.0,9144,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,3019,3019,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9144,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.88586079577118,True,True,True,3019,0,0,18,-8.685846209919741e-05,25.895916973240674,400257328
SMSP,20.0,9144,4000,4000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,3019,3019,0,0,-8.678947198979587e-15,0.3812090144492686,80000
SMSP,20.0,9145,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,19,19,0,0,-4.821637332766436e-15,0.0,0
SMSP,20.0,9145,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,28.00219736262261,False,True,True,19,0,0,541,-7.736046628491822,25.907000002916902,400257328
SMSP,20.0,9145,1000,1000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,19,19,0,0,-4.821637332766436e-15,0.3969169920310378,80000
SMSP,20.0,9145,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,519,519,0,0,-5.785964799319725e-15,0.0,0
SMSP,20.0,9145,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,30.701165134233342,False,True,True,519,0,0,445,-0.7839918094429075,26.413584011606872,400257328
SMSP,20.0,9145,1500,1500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,519,519,0,0,-5.785964799319725e-15,0.38233300438150764,80000
SMSP,20.0,9145,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1519,1519,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9145,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.884319730015335,True,True,True,1519,0,0,273,-8.685846210016177e-05,26.018040953204036,400257328
SMSP,20.0,9145,2500,2500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,1519,1519,0,0,-8.678947198979587e-15,0.3904170007444918,80000
SMSP,20.0,9145,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,2519,2519,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9145,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.98214528982534,True,True,True,2519,0,0,100,-8.685846209823309e-05,25.66820796346292,400257328
SMSP,20.0,9145,3500,3500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,2519,2519,0,0,-8.678947198979587e-15,0.38295896956697106,80000
SMSP,20.0,9145,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,3019,3019,0,0,-8.678947198979587e-15,0.0,0
SMSP,20.0,9145,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,32.88152323600878,True,True,True,3019,0,0,18,-8.685846209823309e-05,26.039124990347773,400257328
SMSP,20.0,9145,4000,4000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,3019,3019,0,0,-8.678947198979587e-15,0.371375004760921,80000
SMSP,20.0,9146,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,19,19,0,0,-4.821637332766436e-15,0.0,0
SMSP,20.0,9146,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,28.058304813744986,False,True,True,19,0,0,535,-7.5547686610179525,25.74745798483491,400257328
SMSP,20.0,9146,1000,1000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,19,19,0,0,-4.821637332766436e-15,0.36616704892367125,80000
SMSP,20.0,9146,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,519,519,0,0,-5.785964799319725e-15,0.0,0
SMSP,20.0,9146,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,30.6946189957443,False,True,True,519,0,0,457,-0.7554868331959479,25.494790985248983,400257328
