algorithm,jammer,jsr_db,role,oracle_audit,interface_pass,trials,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_lower_db,pd_identity,pd_after,target_only_change_mean_db,target_erased_count,position_spread_db,fallback_ratio_mean,runtime_ms_mean,memory_usage_bytes_mean
Identity,AMNoiseGaiJam,10.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,1.0,1.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,AMNoiseGaiJam,20.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.644,0.644,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,AMNoiseGaiJam,30.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.6,0.6,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,FMNoiseAimedJam,0.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,1.0,1.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,FMNoiseAimedJam,10.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.888,0.888,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,FMNoiseAimedJam,20.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.628,0.628,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,FMNoiseAimedJam,30.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.6,0.6,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,FMNoiseSaopin,0.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,1.0,1.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,FMNoiseSaopin,10.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.94,0.94,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,FMNoiseSaopin,20.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.924,0.924,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,FMNoiseSaopin,30.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.86,0.86,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,FMZuse,0.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,1.0,1.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,FMZuse,10.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,1.0,1.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,FMZuse,20.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.744,0.744,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,FMZuse,30.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.6,0.6,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,NoJammer,0.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,1.0,1.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,NoJammer,10.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,1.0,1.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,NoJammer,20.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,1.0,1.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,NoJammer,30.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,1.0,1.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,NoiseConvolutionJamming,0.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,1.0,1.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,NoiseConvolutionJamming,10.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.184,0.184,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,NoiseConvolutionJamming,20.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.0,0.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,NoiseConvolutionJamming,30.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.0,0.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,NoiseProductJamming,0.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,1.0,1.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,NoiseProductJamming,10.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.288,0.288,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,NoiseProductJamming,20.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.0,0.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,NoiseProductJamming,30.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,0.0,0.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
Identity,SMSP,0.0,OBSERVABLE_BASELINE,PASS,True,250,0.0,0.0,0.0,1.0,1.0,-8.678947198979587e-15,0,0.0,1.0,0.0,80000.0
