jammer,algorithm,jsr_db,seed,interface_ok,oracle_target_idx_passed,oracle_jammer_info_passed,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,clean_target_response_loss_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max
NoiseConvolutionJamming,FrFT,10.0,52,True,False,False,14.787716854874349,15.027203088949266,0.2394862340749171,False,False,956,956,544,544,1632.0,1632.0,-0.10119692265458612,-2.374650576528228,0,0,0.0,0.0,-inf,-inf,36.23687499202788,1129958,1500,20,40
NoiseConvolutionJamming,qpzh,10.0,52,True,False,False,14.787716854874349,16.07809872837299,1.2903818734986405,False,False,956,957,544,543,1632.0,1629.0,-3.7576787842164414,-6.005818561666489,0,1,0.0,2.347108355416039,-inf,7.410662789611576,0.8137919940054417,482266,1500,20,40
NoiseConvolutionJamming,Identity,10.0,53,True,False,False,20.15806077573142,20.15806077573142,0.0,False,False,1499,1499,1,1,3.0,3.0,-5.785964799319725e-15,2.845076993167892,0,0,0.0,0.0,-inf,-inf,0.002667016815394163,80096,1500,20,40
NoiseConvolutionJamming,WLN,10.0,53,True,False,False,20.15806077573142,21.51542506090181,1.3573642851703873,False,True,1499,1499,1,1,3.0,3.0,3.3783504136420706,6.25256607126885,0,0,0.0,0.0,-inf,-inf,2.1337500074878335,838920,1500,20,40
NoiseConvolutionJamming,FDC,10.0,53,True,False,False,20.15806077573142,20.158060775731418,-3.552713678800501e-15,False,False,1499,1499,1,1,3.0,3.0,-5.785964799319725e-15,2.845076993167894,0,0,0.0,0.0,-inf,-inf,0.26295799762010574,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,10.0,53,True,False,False,20.15806077573142,40.14942065087751,19.991359875146088,False,True,1499,1501,1,1,3.0,3.0,-0.4822891131989609,2.331706041773545,0,441,0.0,1.30642607520975e-16,-inf,-317.6783032003528,23.46458297688514,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,10.0,53,True,False,False,20.15806077573142,20.033356076947246,-0.1247046987841749,False,False,1499,1499,1,1,3.0,3.0,-0.22181111147509316,2.611631892121638,0,0,0.0,0.0,-inf,-inf,36.235000006854534,1129934,1500,20,40
NoiseConvolutionJamming,qpzh,10.0,53,True,False,False,20.15806077573142,21.744333283731706,1.5862725080002846,False,False,1499,1498,1,2,3.0,6.0,-0.22020950909956036,2.406238587682629,0,0,0.0,0.0,-inf,-inf,0.6595830200240016,482266,1500,20,40
NoiseConvolutionJamming,Identity,10.0,54,True,False,False,17.77648422410731,17.77648422410731,0.0,False,False,1498,1498,2,2,6.0,6.0,-7.7146197324263e-15,0.29880657473606775,0,0,0.0,0.0,-inf,-inf,0.002707995008677244,80096,1500,20,40
NoiseConvolutionJamming,WLN,10.0,54,True,False,False,17.77648422410731,20.463226119929672,2.6867418958223617,False,True,1498,1498,2,2,6.0,6.0,4.375918097339044,4.780081075697173,0,0,0.0,0.0,-inf,-inf,2.1100830053910613,838966,1500,20,40
NoiseConvolutionJamming,FDC,10.0,54,True,False,False,17.77648422410731,17.77648422410731,0.0,False,False,1498,1498,2,2,6.0,6.0,-5.785964799319725e-15,0.29880657473606775,0,0,0.0,0.0,-inf,-inf,0.2851249882951379,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,10.0,54,True,False,False,17.77648422410731,40.14942065087749,22.372936426770178,False,True,1498,1501,2,1,6.0,3.0,-1.1288123355335418,-0.5341551146896584,0,446,0.0,1.3925543903409038e-16,-inf,-317.1237566632841,23.542125010862947,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,10.0,54,True,False,False,17.77648422410731,17.536276166856744,-0.24020805725056604,False,False,1498,1498,2,2,6.0,6.0,-0.3256691928501475,-0.03505687692940233,0,0,0.0,0.0,-inf,-inf,36.13570798188448,1129934,1500,20,40
NoiseConvolutionJamming,qpzh,10.0,54,True,False,False,17.77648422410731,20.276825911938076,2.5003416878307654,False,True,1498,1498,2,2,6.0,6.0,-0.1606243339177711,0.18958466006529667,0,0,0.0,0.0,-inf,-inf,0.6867909687571228,482266,1500,20,40
NoiseConvolutionJamming,Identity,10.0,55,True,False,False,18.03998056624714,18.03998056624714,0.0,True,True,1500,1500,0,0,0.0,0.0,-6.7502922658730125e-15,1.0300570935184992,0,0,0.0,0.0,-inf,-inf,0.002667016815394163,80096,1500,20,40
NoiseConvolutionJamming,WLN,10.0,55,True,False,False,18.03998056624714,20.052942057450636,2.0129614912034945,True,True,1500,1500,0,0,0.0,0.0,3.8919473368924065,4.922004430410912,0,0,0.0,0.0,-inf,-inf,2.1000830456614494,838806,1500,20,40
NoiseConvolutionJamming,FDC,10.0,55,True,False,False,18.03998056624714,18.03998056624714,0.0,True,True,1500,1500,0,0,0.0,0.0,-3.857309866213149e-15,1.0300570935185025,0,0,0.0,0.0,-inf,-inf,0.26229198556393385,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,10.0,55,True,False,False,18.03998056624714,40.1494206508775,22.10944008463036,True,True,1500,1501,0,1,0.0,3.0,-0.25986910931865786,0.635513101601623,0,441,0.0,7.686596555960797e-17,-inf,-322.28531826028006,23.549958015792072,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,10.0,55,True,False,False,18.03998056624714,17.827940926107047,-0.21203964014009458,True,False,1500,1499,0,1,0.0,3.0,-0.3003392439748013,0.7277592336307249,0,0,0.0,0.0,-inf,-inf,36.36895801173523,1129934,1500,20,40
NoiseConvolutionJamming,qpzh,10.0,55,True,False,False,18.03998056624714,19.706280289783493,1.6662997235363513,True,True,1500,1501,0,1,0.0,3.0,-0.27140883372108454,0.5757967458309006,0,0,0.0,0.0,-inf,-inf,0.6739579839631915,482266,1500,20,40
NoiseConvolutionJamming,Identity,10.0,56,True,False,False,16.270278252804665,16.270278252804665,0.0,False,False,1500,1500,0,0,0.0,0.0,-9.643274665532877e-15,-0.9430349592455081,1,1,0.02295674966421289,0.02295674966421289,-32.78179203177309,-32.78179203177309,0.002707995008677244,80096,1500,20,40
NoiseConvolutionJamming,WLN,10.0,56,True,False,False,16.270278252804665,18.688096398969737,2.4178181461650716,False,False,1500,1500,0,0,0.0,0.0,4.247089497469426,3.3040545382239275,1,1,0.02295674966421289,0.03526311891961129,-32.78179203177309,-29.053585565253034,2.115999988745898,838767,1500,20,40
NoiseConvolutionJamming,FDC,10.0,56,True,False,False,16.270278252804665,16.270278252804665,0.0,False,False,1500,1500,0,0,0.0,0.0,-9.643274665532877e-15,-0.9430349592455081,1,1,0.02295674966421289,0.02295674966421289,-32.78179203177309,-32.78179203177309,0.2619579900056124,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,10.0,56,True,False,False,16.270278252804665,40.14942065087748,23.879142398072815,False,True,1500,1501,0,1,0.0,3.0,-0.07235444261037927,-1.1500642844541002,1,455,0.02295674966421289,1.0424862677672405e-16,-32.78179203177309,-319.63859314189835,23.674833006225526,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,10.0,56,True,False,False,16.270278252804665,15.951093044543175,-0.31918520826149077,False,False,1500,1500,0,0,0.0,0.0,-0.39586814787448177,-1.3389031071199802,1,1,0.02295674966421289,0.024027235539691397,-32.78179203177309,-32.38592388389863,36.33279196219519,1129934,1500,20,40
NoiseConvolutionJamming,qpzh,10.0,56,True,False,False,16.270278252804665,19.84857691552576,3.578298662721096,False,True,1500,1500,0,0,0.0,0.0,1.1793330596673337,0.23629810042183513,1,1,0.02295674966421289,0.020042124030364105,-32.78179203177309,-33.961125091440444,0.6825000164099038,482266,1500,20,40
NoiseConvolutionJamming,Identity,10.0,57,True,False,False,17.65693866410849,17.65693866410849,0.0,True,True,1498,1498,2,2,6.0,6.0,-7.7146197324263e-15,0.35606041492904905,1,1,0.017655885950459232,0.017655885950459232,-35.06220970391284,-35.06220970391284,0.002833025064319372,80096,1500,20,40
NoiseConvolutionJamming,WLN,10.0,57,True,False,False,17.65693866410849,20.102590432481175,2.4456517683726844,True,True,1498,1498,2,2,6.0,6.0,3.916698076878134,4.1675692369395705,1,1,0.017655885950459232,0.025934417197022483,-35.06220970391284,-31.722470142119008,2.1770410239696503,838716,1500,20,40
NoiseConvolutionJamming,FDC,10.0,57,True,False,False,17.65693866410849,17.65693866410849,0.0,True,True,1498,1498,2,2,6.0,6.0,-7.7146197324263e-15,0.35606041492904905,1,1,0.017655885950459232,0.017655885950459253,-35.06220970391284,-35.062209703912835,0.2624590415507555,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,10.0,57,True,False,False,17.65693866410849,40.14942065087749,22.492481986768997,True,True,1498,1501,2,1,6.0,3.0,-1.0054872248157363,-0.46162500808051476,1,449,0.017655885950459232,9.911261287292513e-17,-35.06220970391284,-320.07742149100955,23.514083004556596,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,10.0,57,True,False,False,17.65693866410849,17.43939389378875,-0.21754477031974062,True,False,1498,1498,2,2,6.0,6.0,-0.29183600245728697,0.062088691813893926,1,1,0.017655885950459232,0.018259181891355357,-35.06220970391284,-34.770373701455554,36.29304200876504,1129934,1500,20,40
NoiseConvolutionJamming,qpzh,10.0,57,True,False,False,17.65693866410849,19.361628617466117,1.7046899533576259,True,True,1498,1498,2,2,6.0,6.0,-0.45695225808752626,-0.3130677694777256,1,1,0.017655885950459232,0.018609603827633575,-35.06220970391284,-34.6052574458253,0.7049170089885592,482266,1500,20,40
NoiseConvolutionJamming,Identity,10.0,58,True,False,False,16.337012529444024,16.337012529444024,0.0,False,False,1503,1503,3,3,9.0,9.0,-9.643274665532877e-15,-1.9754326450293402,1,1,0.023013654132794995,0.023013654132794995,-32.760288362209955,-32.760288362209955,0.002667016815394163,80096,1500,20,40
NoiseConvolutionJamming,WLN,10.0,58,True,False,False,16.337012529444024,18.832675986946192,2.495663457502168,False,False,1503,1503,3,3,9.0,9.0,4.4525996245147486,2.559267957580116,1,1,0.023013654132794995,0.03455321906054682,-32.760288362209955,-29.23022972984259,2.1213750005699694,838806,1500,20,40
NoiseConvolutionJamming,FDC,10.0,58,True,False,False,16.337012529444024,16.337012529444024,0.0,False,False,1503,1503,3,3,9.0,9.0,-7.7146197324263e-15,-1.9754326450293391,1,1,0.023013654132794995,0.023013654132795023,-32.760288362209955,-32.76028836220995,0.26529101887717843,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,10.0,58,True,False,False,16.337012529444024,40.149420650877474,23.81240812143345,False,True,1503,1501,3,1,9.0,3.0,-0.4671351450619906,-1.469703772563839,1,451,0.023013654132794995,9.120885837313562e-17,-32.760288362209955,-320.7992596027859,23.546833952423185,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,10.0,58,True,False,False,16.337012529444024,16.092695289708402,-0.24431723973562214,False,False,1503,1503,3,3,9.0,9.0,-0.33976918170298676,-2.359481962276524,1,1,0.023013654132794995,0.023931727053415945,-32.760288362209955,-32.42051918050697,36.127125029452145,1129934,1500,20,40
NoiseConvolutionJamming,qpzh,10.0,58,True,False,False,16.337012529444024,20.022530978007055,3.6855184485630303,False,False,1503,1502,3,2,9.0,6.0,1.393563470426176,0.19033609866380224,1,1,0.023013654132794995,0.019602317010564536,-32.760288362209955,-34.15385183263613,0.6597499595955014,482266,1500,20,40
NoiseConvolutionJamming,Identity,10.0,59,True,False,False,19.22204748680439,19.22204748680439,0.0,False,False,1498,1498,2,2,6.0,6.0,-6.7502922658730125e-15,1.50926727990943,0,0,0.0,0.0,-inf,-inf,0.0026249908842146397,80096,1500,20,40
NoiseConvolutionJamming,WLN,10.0,59,True,False,False,19.22204748680439,20.747379269903497,1.5253317830991087,False,True,1498,1498,2,2,6.0,6.0,3.53695766080678,4.933119393425979,0,0,0.0,0.0,-inf,-inf,2.1028330083936453,838915,1500,20,40
NoiseConvolutionJamming,FDC,10.0,59,True,False,False,19.22204748680439,19.22204748680439,0.0,False,False,1498,1498,2,2,6.0,6.0,-6.7502922658730125e-15,1.5092672799094318,0,0,0.0,0.0,-inf,-inf,0.2643750049173832,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,10.0,59,True,False,False,19.22204748680439,40.1494206508775,20.927373164073114,False,True,1498,1501,2,1,6.0,3.0,-1.057818088112001,0.7416106958038405,0,451,0.0,8.770303410208636e-17,-inf,-321.1397076375822,23.570000019390136,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,10.0,59,True,False,False,19.22204748680439,19.031087426773666,-0.1909600600307222,False,False,1498,1498,2,2,6.0,6.0,-0.2502086610738593,1.2241564842345003,0,0,0.0,0.0,-inf,-inf,36.32549999747425,1129934,1500,20,40
NoiseConvolutionJamming,qpzh,10.0,59,True,False,False,19.22204748680439,22.223808880290264,3.001761393485875,False,True,1498,1498,2,2,6.0,6.0,0.273335706177986,1.6474059121573537,0,0,0.0,0.0,-inf,-inf,0.6985419895499945,482266,1500,20,40
NoiseConvolutionJamming,Identity,10.0,60,True,False,False,17.64246598354219,17.64246598354219,0.0,False,False,1502,1502,2,2,6.0,6.0,-7.7146197324263e-15,0.006348025646138089,0,0,0.0,0.0,-inf,-inf,0.0027090427465736866,80096,1500,20,40
NoiseConvolutionJamming,WLN,10.0,60,True,False,False,17.64246598354219,19.893917933298116,2.251451949755925,False,False,1502,1502,2,2,6.0,6.0,3.992193580672926,4.095501917543076,0,0,0.0,0.0,-inf,-inf,2.158708986826241,838857,1500,20,40
NoiseConvolutionJamming,FDC,10.0,60,True,False,False,17.64246598354219,17.64246598354219,0.0,False,False,1502,1502,2,2,6.0,6.0,-5.785964799319725e-15,0.006348025646138089,0,0,0.0,0.0,-inf,-inf,0.2625419874675572,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,10.0,60,True,False,False,17.64246598354219,40.1494206508775,22.50695466733531,False,True,1502,1501,2,1,6.0,3.0,-0.04065648613730985,0.1653886078684151,0,442,0.0,9.19895049209052e-17,-inf,-320.72523436937945,23.612707969732583,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,10.0,60,True,False,False,17.64246598354219,17.41532394104701,-0.22714204249518133,False,False,1502,1502,2,2,6.0,6.0,-0.29795987877505475,-0.3818065788056316,0,0,0.0,0.0,-inf,-inf,36.316625017207116,1129934,1500,20,40
NoiseConvolutionJamming,qpzh,10.0,60,True,False,False,17.64246598354219,19.872286491529817,2.2298205079876254,False,True,1502,1501,2,1,6.0,3.0,-0.22019940725488568,-0.03389027891233388,0,0,0.0,0.0,-inf,-inf,0.6834589876234531,482266,1500,20,40
NoiseConvolutionJamming,Identity,10.0,61,True,False,False,16.297468171282617,16.297468171282617,0.0,False,False,1499,1499,1,1,3.0,3.0,-9.643274665532877e-15,-0.8808649635210896,0,0,0.0,0.0,-inf,-inf,0.002667016815394163,80096,1500,20,40
NoiseConvolutionJamming,WLN,10.0,61,True,False,False,16.297468171282617,18.303654437928497,2.00618626664588,False,False,1499,1499,1,1,3.0,3.0,4.023602863097509,3.195383302068182,0,0,0.0,0.0,-inf,-inf,2.16083403211087,838723,1500,20,40
NoiseConvolutionJamming,FDC,10.0,61,True,False,False,16.297468171282617,16.297468171282617,0.0,False,False,1499,1499,1,1,3.0,3.0,-8.678947198979587e-15,-0.8808649635210896,0,0,0.0,0.0,-inf,-inf,0.26462500682100654,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,10.0,61,True,False,False,16.297468171282617,40.149420650877474,23.851952479594857,False,True,1499,1501,1,1,3.0,3.0,-0.4488393283796898,-1.3993795802500295,0,447,0.0,9.047337891541002e-17,-inf,-320.86958379509974,23.514417000114918,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,10.0,61,True,False,False,16.297468171282617,16.014654091547268,-0.2828140797353491,False,False,1499,1499,1,1,3.0,3.0,-0.3611435645008599,-1.27522444829651,0,0,0.0,0.0,-inf,-inf,36.153666966129094,1129934,1500,20,40
NoiseConvolutionJamming,qpzh,10.0,61,True,False,False,16.297468171282617,19.961158239265153,3.663690067982536,False,True,1499,1499,1,1,3.0,3.0,1.38070151943241,0.5477674582694668,0,0,0.0,0.0,-inf,-inf,0.6925840280018747,482266,1500,20,40
NoiseConvolutionJamming,Identity,20.0,42,True,False,False,10.936406424437257,10.936406424437257,0.0,False,False,1078,1078,422,422,1266.0,1266.0,-4.821637332766436e-15,0.9161375461556182,0,0,0.0,0.0,-inf,-inf,0.002707995008677244,80096,1500,20,40
NoiseConvolutionJamming,WLN,20.0,42,True,False,False,10.936406424437257,12.814189525915491,1.8777831014782347,False,False,1078,1077,422,423,1266.0,1269.0,3.2545570418902092,4.138373588895464,0,0,0.0,0.0,-inf,-inf,2.1225420059636235,838811,1500,20,40
NoiseConvolutionJamming,FDC,20.0,42,True,False,False,10.936406424437257,10.936406424437257,0.0,False,False,1078,1078,422,422,1266.0,1266.0,-3.857309866213149e-15,0.9161375461556182,0,0,0.0,0.0,-inf,-inf,0.26229198556393385,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,20.0,42,True,False,False,10.936406424437257,40.14942065087751,29.21301422644025,False,True,1078,1501,422,1,1266.0,3.0,-1.7194810515831647,2.1223019236374934,0,446,0.0,1.0789758498606468e-16,-inf,-319.3397655157882,23.29170802840963,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,20.0,42,True,False,False,10.936406424437257,10.707554005272424,-0.22885241916483245,False,False,1078,1078,422,422,1266.0,1266.0,-0.6410455772305061,0.2580766052693453,0,0,0.0,0.0,-inf,-inf,36.24754201155156,1129958,1500,20,40
NoiseConvolutionJamming,qpzh,20.0,42,True,False,False,10.936406424437257,10.280876330582498,-0.6555300938547592,False,False,1078,1078,422,422,1266.0,1266.0,-11.619307168041143,-7.67379109714787,0,1,0.0,5.294180269546897,-inf,14.475974503328306,0.818458036519587,482266,1500,20,40
NoiseConvolutionJamming,Identity,20.0,43,True,False,False,12.775789669244233,12.775789669244233,0.0,False,False,1072,1072,428,428,1284.0,1284.0,-3.857309866213149e-15,4.735378462986917,0,0,0.0,0.0,-inf,-inf,0.002707995008677244,80096,1500,20,40
NoiseConvolutionJamming,WLN,20.0,43,True,False,False,12.775789669244233,14.528770763188227,1.752981093943994,False,False,1072,1498,428,2,1284.0,6.0,3.7911333626939143,8.690129259743761,0,0,0.0,0.0,-inf,-inf,2.1169580286368728,838926,1500,20,40
NoiseConvolutionJamming,FDC,20.0,43,True,False,False,12.775789669244233,12.775789669244231,-1.7763568394002505e-15,False,False,1072,1072,428,428,1284.0,1284.0,-3.857309866213149e-15,4.735378462986918,0,0,0.0,0.0,-inf,-inf,0.2617920399643481,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,20.0,43,True,False,False,12.775789669244233,40.14942065087752,27.37363098163329,False,True,1072,1501,428,1,1284.0,3.0,-1.460044742117816,3.9134063171147875,0,453,0.0,9.159560383105724e-17,-inf,-320.7625073995098,23.646165966056287,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,20.0,43,True,False,False,12.775789669244233,12.502498415705475,-0.2732912535387584,False,False,1072,1073,428,427,1284.0,1281.0,-0.640105731815708,4.087507259411537,0,0,0.0,0.0,-inf,-inf,36.32079204544425,1129958,1500,20,40
NoiseConvolutionJamming,qpzh,20.0,43,True,False,False,12.775789669244233,7.697183003580089,-5.078606665664144,False,False,1072,1073,428,427,1284.0,1281.0,-11.254901586689838,-7.219517264623096,0,1,0.0,5.31920497063263,-inf,14.516934515565866,0.7921670330688357,482266,1500,20,40
NoiseConvolutionJamming,Identity,20.0,44,True,False,False,13.057622621895582,13.057622621895582,0.0,False,False,1502,1502,2,2,6.0,6.0,-3.857309866213149e-15,5.261365691131223,0,0,0.0,0.0,-inf,-inf,0.0027909991331398487,80096,1500,20,40
NoiseConvolutionJamming,WLN,20.0,44,True,False,False,13.057622621895582,15.160497129271924,2.1028745073763417,False,False,1502,1502,2,2,6.0,6.0,3.8379683291068805,8.781796676541418,0,0,0.0,0.0,-inf,-inf,2.181874995585531,838672,1500,20,40
NoiseConvolutionJamming,FDC,20.0,44,True,False,False,13.057622621895582,13.057622621895584,1.7763568394002505e-15,False,False,1502,1502,2,2,6.0,6.0,-9.643274665532871e-16,5.261365691131223,0,0,0.0,0.0,-inf,-inf,0.2627500216476619,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,20.0,44,True,False,False,13.057622621895582,40.14942065087752,27.09179802898194,False,True,1502,1501,2,1,6.0,3.0,-0.17094716964320317,5.580618026210012,0,449,0.0,9.385590534307056e-17,-inf,-320.5507679340068,23.510791012085974,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,20.0,44,True,False,False,13.057622621895582,13.015546896460005,-0.04207572543557703,False,False,1502,1502,2,2,6.0,6.0,-0.1829659650049793,5.113382879282141,0,0,0.0,0.0,-inf,-inf,36.27941699232906,1129958,1500,20,40
NoiseConvolutionJamming,qpzh,20.0,44,True,False,False,13.057622621895582,14.235431733488921,1.177809111593339,False,False,1502,1504,2,4,6.0,12.0,-1.336305722567891,2.147117293251633,0,0,0.0,0.0,-inf,-inf,0.6766660371795297,482266,1500,20,40
NoiseConvolutionJamming,Identity,20.0,45,True,False,False,13.22322970501655,13.22322970501655,0.0,False,False,1500,1500,0,0,0.0,0.0,-3.857309866213149e-15,6.096534330688273,0,0,0.0,0.0,-inf,-inf,0.002667016815394163,80096,1500,20,40
NoiseConvolutionJamming,WLN,20.0,45,True,False,False,13.22322970501655,15.186044617649141,1.9628149126325916,False,False,1500,1501,0,1,0.0,3.0,3.788650814815852,9.779331673742625,0,1,0.0,0.019271709558671395,-inf,-34.30159516307598,2.126041043084115,838896,1500,20,40
NoiseConvolutionJamming,FDC,20.0,45,True,False,False,13.22322970501655,13.223229705016548,-1.7763568394002505e-15,False,False,1500,1500,0,0,0.0,0.0,-5.785964799319725e-15,6.096534330688272,0,0,0.0,0.0,-inf,-inf,0.2642920007929206,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,20.0,45,True,False,False,13.22322970501655,40.14942065087752,26.926190945860974,False,True,1500,1501,0,1,0.0,3.0,-0.026032011333710574,5.935827436756343,0,449,0.0,1.290649926071665e-16,-inf,-317.7838307827485,23.519832990132272,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,20.0,45,True,False,False,13.22322970501655,13.213365311370591,-0.009864393645958813,False,False,1500,1500,0,0,0.0,0.0,-0.13344815339450453,5.963086177293774,0,0,0.0,0.0,-inf,-inf,36.18654201272875,1129934,1500,20,40
NoiseConvolutionJamming,qpzh,20.0,45,True,False,False,13.22322970501655,15.716021295959514,2.4927915909429643,False,False,1500,1501,0,1,0.0,3.0,-0.5908253597175744,5.3499463718866505,0,0,0.0,0.0,-inf,-inf,0.6742079858668149,482266,1500,20,40
NoiseConvolutionJamming,Identity,20.0,46,True,False,False,9.326183467375142,9.326183467375142,0.0,False,False,1355,1355,145,145,435.0,435.0,-5.785964799319725e-15,0.9154454420864799,0,0,0.0,0.0,-inf,-inf,0.0027500209398567677,80096,1500,20,40
NoiseConvolutionJamming,WLN,20.0,46,True,False,False,9.326183467375142,12.087246745996037,2.7610632786208953,False,False,1355,1356,145,144,435.0,432.0,4.44608757266254,5.707366051518388,0,0,0.0,0.0,-inf,-inf,2.1027500042691827,838876,1500,20,40
NoiseConvolutionJamming,FDC,20.0,46,True,False,False,9.326183467375142,9.326183467375142,0.0,False,False,1355,1355,145,145,435.0,435.0,-5.785964799319725e-15,0.9154454420864816,0,0,0.0,0.0,-inf,-inf,0.25949999690055847,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,20.0,46,True,False,False,9.326183467375142,40.14942065087749,30.823237183502346,False,True,1355,1501,145,1,435.0,3.0,-2.0711870581605547,-0.1268356566925556,0,443,0.0,1.1345393294132794e-16,-inf,-318.9036088893472,23.562666960060596,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,20.0,46,True,False,False,9.326183467375142,9.099452645376488,-0.2267308219986539,False,False,1355,1354,145,146,435.0,438.0,-0.32658610830620727,0.5145260078824663,0,0,0.0,0.0,-inf,-inf,36.2398749566637,1129934,1500,20,40
NoiseConvolutionJamming,qpzh,20.0,46,True,False,False,9.326183467375142,-4.1509469155136145,-13.477130382888756,False,False,1355,1355,145,145,435.0,435.0,-17.45771398912671,-17.356799149488324,0,1,0.0,11.383388817578654,-inf,21.125431402314177,0.8423340041190386,482266,1500,20,40
NoiseConvolutionJamming,Identity,20.0,47,True,False,False,7.180198522704586,7.180198522704586,0.0,False,False,889,889,611,611,1833.0,1833.0,-8.678947198979587e-15,-22.293493793106876,0,0,0.0,0.0,-inf,-inf,0.002667016815394163,80096,1500,20,40
NoiseConvolutionJamming,WLN,20.0,47,True,False,False,7.180198522704586,9.011151691046685,1.8309531683420985,False,False,889,890,611,610,1833.0,1830.0,3.554268606809927,-3.7063909964854607,0,0,0.0,0.0,-inf,-inf,2.1118340082466602,838774,1500,20,40
NoiseConvolutionJamming,FDC,20.0,47,True,False,False,7.180198522704586,7.180198522704586,0.0,False,False,889,889,611,611,1833.0,1833.0,-8.678947198979587e-15,-22.2934937931069,0,0,0.0,0.0,-inf,-inf,0.26141596026718616,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,20.0,47,True,False,False,7.180198522704586,40.149420650876344,32.96922212817176,False,True,889,1501,611,1,1833.0,3.0,-14.222798119466644,-14.378594109664615,0,453,0.0,1.0309066080127917e-16,-inf,-319.7356135316106,23.494624998420477,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,20.0,47,True,False,False,7.180198522704586,6.3767383587565245,-0.8034601639480616,False,False,889,888,611,612,1833.0,1836.0,-1.1044726110461665,-10.499139183843017,0,0,0.0,0.0,-inf,-inf,36.257749947253615,1129934,1500,20,40
NoiseConvolutionJamming,qpzh,20.0,47,True,False,False,7.180198522704586,9.286161429718975,2.105962907014389,False,False,889,889,611,611,1833.0,1833.0,-3.887952383923511,-12.137494691975867,0,1,0.0,0.0991550382277852,-inf,-20.073704273866472,0.7799589657224715,482266,1500,20,40
NoiseConvolutionJamming,Identity,20.0,48,True,False,False,3.9449373990964727,3.9449373990964727,0.0,False,False,1043,1043,457,457,1371.0,1371.0,-1.2536257065192741e-14,-4.304054383621157,1,1,0.03328634746724904,0.03328634746724904,-29.554677152947768,-29.554677152947768,0.0027500209398567677,80096,1500,20,40
NoiseConvolutionJamming,WLN,20.0,48,True,False,False,3.9449373990964727,7.875773591151212,3.9308361920547394,False,False,1043,1044,457,456,1371.0,1368.0,5.731398661166519,2.5342038296763385,1,1,0.03328634746724904,0.04341472935683862,-29.554677152947768,-27.247258039640695,2.1365000284276903,838961,1500,20,40
NoiseConvolutionJamming,FDC,20.0,48,True,False,False,3.9449373990964727,3.9449373990964736,8.881784197001252e-16,False,False,1043,1043,457,457,1371.0,1371.0,-1.1571929598639454e-14,-4.304054383621157,1,1,0.03328634746724904,0.033286347467249074,-29.554677152947768,-29.55467715294776,0.2639580052345991,967165,1500,20,40
NoiseConvolutionJamming,adapt_filter,20.0,48,True,False,False,3.9449373990964727,40.14942065087742,36.20448325178094,False,True,1043,1501,457,1,1371.0,3.0,-0.7970726039535942,-4.11598022607916,1,440,0.03328634746724904,8.908202510805133e-17,-29.554677152947768,-321.0041983735648,23.520749993622303,400241136,1500,20,40
NoiseConvolutionJamming,FrFT,20.0,48,True,False,False,3.9449373990964727,3.6359449773320662,-0.30899242176440644,False,False,1043,1042,457,458,1371.0,1374.0,-0.5112208851041924,-5.000026472999003,1,1,0.03328634746724904,0.03530426599711321,-29.554677152947768,-29.043456267843567,36.23641701415181,1129934,1500,20,40
