jammer,jsr_db,seed,target_position,algorithm,role,candidate_id,true_target_idx_for_evaluation_only,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,oracle_input_status,forbidden_keys_present,interface_status,runtime_ms,memory_usage_bytes,exception_type,exception_message,delta_sinr_db,detected_before,detected_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db,target_only_response_change_db,target_preservation_status
FMZuse,0.0,8007,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.008124970365316,400257328,,,5.362344789837714,True,True,1,0,6,11,-0.16031020382443406,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8007,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4499,1,0.964429159947935,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.5005000168457627,563906,,,5.3651267860634135,True,True,1,1,6,13,-8.685885305199628e-06,-8.685885304235298e-06,TARGET_PRESERVED
FMZuse,0.0,8008,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,85,85,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8008,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.03058398887515,400257296,,,3.8300035643096066,True,True,1,0,85,630,-0.0756451758445204,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8008,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.975454708460048,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3695000088773668,563906,,,3.8300035643096066,True,True,1,0,85,631,-0.07556700326773186,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8008,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,0,0,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8008,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.84908301429823,400257328,,,5.871261613452745,True,True,1,0,0,491,-0.07387193189274055,-8.685846209726874e-05,TARGET_PRESERVED
FMZuse,0.0,8008,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1249,1,0.9635937183643369,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.476040983106941,563906,,,5.874016600869616,True,True,1,1,0,491,-8.685885302306642e-06,-8.685885308092612e-06,TARGET_PRESERVED
FMZuse,0.0,8008,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,2,2,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8008,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.01966603612527,400257328,,,5.776040617099014,True,True,1,0,2,265,-0.07387193189274346,-8.68584620963044e-05,TARGET_PRESERVED
FMZuse,0.0,8008,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2499,1,0.9635937183643373,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.34862499544397,563906,,,5.778795604515878,True,True,1,1,2,280,-8.685885306163955e-06,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8008,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,6,6,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8008,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.74208400398493,400257328,,,5.415431560356154,True,True,1,0,6,56,-0.07387193189274541,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8008,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3749,1,0.963593718364339,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4819999923929572,563906,,,5.4181865477730256,True,True,1,1,6,59,-8.685885306163955e-06,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8008,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,6,6,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8008,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.103249967098236,400257328,,,5.2349328886609925,True,True,1,0,6,12,-0.07387193189274444,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8008,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4499,1,0.9635937183643417,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.5172080020420253,563906,,,5.237714884886692,True,True,1,1,6,16,-8.685885305199628e-06,-8.685885304235298e-06,TARGET_PRESERVED
FMZuse,0.0,8009,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,90,90,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8009,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.03529100958258,400257296,,,4.368985389486404,True,True,1,0,90,621,-0.12605299068276432,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8009,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.9630942175796282,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3620000099763274,563906,,,4.368985389486404,True,True,1,0,90,613,-0.125974818105971,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8009,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,1,1,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8009,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.63691597385332,400257328,,,5.860559052326138,True,True,1,0,1,489,-0.12836038385084286,-8.685846209726874e-05,TARGET_PRESERVED
FMZuse,0.0,8009,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1249,1,0.9605921123637655,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.509833033196628,563906,,,5.86331403974301,True,True,1,1,1,495,-8.68588530327097e-06,-8.685885308092612e-06,TARGET_PRESERVED
FMZuse,0.0,8009,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,3,3,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8009,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.15416700206697,400257328,,,5.767047724889913,True,True,1,0,3,271,-0.12836038385084286,-8.68584620963044e-05,TARGET_PRESERVED
FMZuse,0.0,8009,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2499,1,0.960592112363766,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3732920051552355,563906,,,5.7698027123067845,True,True,1,1,3,275,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8009,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,5,5,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8009,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.443709020502865,400257328,,,5.450828475949777,True,True,1,0,5,56,-0.12836038385084383,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8009,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3749,1,0.9605921123637677,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4885830460116267,563906,,,5.453583463366648,True,True,1,1,5,54,-8.685885306163955e-06,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8009,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,10,10,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8009,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.083332993555814,400257328,,,5.336397052320692,True,True,1,0,10,13,-0.12836038385083992,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8009,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4499,1,0.9605921123637702,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.39683298766613,563906,,,5.3391790485463915,True,True,1,1,10,15,-8.68588530327097e-06,-8.685885304235298e-06,TARGET_PRESERVED
FMZuse,0.0,8010,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,90,90,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8010,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.48704201541841,400257296,,,4.267956198473023,True,True,1,0,90,626,-0.1463709269915233,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8010,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.9699820957845314,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4853750471957028,563906,,,4.267956198473023,True,True,1,0,90,628,-0.14629275441473313,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8010,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,0,0,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8010,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.5443330113776,400257328,,,5.966366273053119,True,True,1,0,0,502,-0.14861528148939404,-8.685846209726874e-05,TARGET_PRESERVED
FMZuse,0.0,8010,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1249,1,0.9672280851585475,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3661249540746212,563906,,,5.96912126046999,True,True,1,1,0,493,-8.68588530327097e-06,-8.685885308092612e-06,TARGET_PRESERVED
FMZuse,0.0,8010,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,3,3,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8010,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.68508303537965,400257328,,,5.786295989728906,True,True,1,0,3,282,-0.14861528148939404,-8.68584620963044e-05,TARGET_PRESERVED
FMZuse,0.0,8010,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2499,1,0.9672280851585482,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3762919697910547,563906,,,5.789050977145777,True,True,1,1,3,263,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8010,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,6,6,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8010,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,34.57349998643622,400257328,,,5.484210695624924,True,True,1,0,6,54,-0.14861528148939404,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8010,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3749,1,0.9672280851585497,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4042920083738863,563906,,,5.486965683041795,True,True,1,1,6,52,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8010,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,4,4,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8010,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,34.18270900147036,400257328,,,5.302960272496911,True,True,1,0,4,11,-0.14861528148939404,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8010,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4499,1,0.9672280851585526,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3995000044815242,563906,,,5.305742268722618,True,True,1,1,4,6,-8.68588530327097e-06,-8.685885304235298e-06,TARGET_PRESERVED
FMZuse,0.0,8011,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,87,87,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8011,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,34.94479099754244,400257296,,,4.088430480906027,True,True,1,0,87,627,-0.10749926848099826,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8011,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.9685973261820806,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4789580018259585,563906,,,4.088430480906027,True,True,1,0,87,635,-0.10742109590420518,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8011,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,1,1,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8011,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.914332987274975,400257328,,,5.86949090694587,True,True,1,0,1,496,-0.09641403882917496,-8.685846209726874e-05,TARGET_PRESERVED
FMZuse,0.0,8011,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1249,1,0.9635249092604983,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4795419992879033,563906,,,5.872245894362742,True,True,1,1,1,490,-8.68588530327097e-06,-8.685885308092612e-06,TARGET_PRESERVED
FMZuse,0.0,8011,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,3,3,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8011,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.00370805663988,400257328,,,5.7501125176973815,True,True,1,0,3,270,-0.09641403882917594,-8.68584620963044e-05,TARGET_PRESERVED
FMZuse,0.0,8011,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2499,1,0.9635249092604987,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.353333005681634,563906,,,5.752867505114253,True,True,1,1,3,279,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8011,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,8,8,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8011,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.50962495803833,400257328,,,5.414604122193047,True,True,1,0,8,57,-0.09641403882917692,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8011,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3749,1,0.9635249092605005,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4609580393880606,563906,,,5.417359109609919,True,True,1,1,8,57,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8011,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,9,9,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8011,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.001790987327695,400257328,,,5.249708567460637,True,True,1,0,9,21,-0.09641403882917692,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8011,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4499,1,0.9635249092605032,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.409167016390711,563906,,,5.252490563686337,True,True,1,1,9,10,-8.685885302306642e-06,-8.685885304235298e-06,TARGET_PRESERVED
FMZuse,0.0,8012,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,83,83,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8012,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.55104197887704,400257296,,,4.884829229136493,True,True,1,0,83,622,-0.10722908750510654,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8012,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.9720864584381324,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.488708017859608,563906,,,4.884829229136493,True,True,1,0,83,633,-0.10715091492831408,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8012,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,0,0,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8012,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.98870800063014,400257328,,,6.514679434899051,True,True,1,0,0,491,-0.09893971993734584,-8.685846209726874e-05,TARGET_PRESERVED
FMZuse,0.0,8012,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1249,1,0.966491538725017,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4338750042952597,563906,,,6.517434422315922,True,True,1,1,0,498,-8.685885302306642e-06,-8.685885308092612e-06,TARGET_PRESERVED
FMZuse,0.0,8012,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,1,1,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8012,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.466124965343624,400257328,,,6.451370118636397,True,True,1,0,1,272,-0.09893971993734485,-8.68584620963044e-05,TARGET_PRESERVED
FMZuse,0.0,8012,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2499,1,0.9664915387250175,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4680000022053719,563906,,,6.454125106053269,True,True,1,1,1,271,-8.685885300377985e-06,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8012,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,8,8,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8012,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.22062496934086,400257328,,,6.1249471049798245,True,True,1,0,8,56,-0.09893971993734485,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8012,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3749,1,0.9664915387250194,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4513750211335719,563906,,,6.127702092396696,True,True,1,1,8,53,-8.685885302306642e-06,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8012,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,11,11,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8012,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.240833960007876,400257328,,,5.940534549510872,True,True,1,0,11,14,-0.09893971993734778,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8012,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4499,1,0.9664915387250224,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.5176250017248094,563906,,,5.943316545736579,True,True,1,1,11,14,-8.68588530327097e-06,-8.685885304235298e-06,TARGET_PRESERVED
FMZuse,0.0,8013,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,87,87,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8013,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.58799999114126,400257296,,,4.524706813039671,True,True,1,0,87,619,-0.14383353663844156,-8.685846209919741e-05,TARGET_PRESERVED
FMZuse,0.0,8013,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.9565396437117113,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.5029589994810522,563906,,,4.524706813039671,True,True,1,0,87,644,-0.14375536406164796,-8.685885305199628e-06,TARGET_PRESERVED
FMZuse,0.0,8013,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,1,1,-8.678947198979587e-15,-8.678947198979587e-15,TARGET_PRESERVED
FMZuse,0.0,8013,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.3845000131987,400257328,,,6.425473869014766,True,True,1,0,1,497,-0.14435474474525284,-8.685846209726874e-05,TARGET_PRESERVED
FMZuse,0.0,8013,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1249,1,0.9605263752533981,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4716250007040799,563906,,,6.42822885643163,True,True,1,1,1,493,-8.685885306163955e-06,-8.685885308092612e-06,TARGET_PRESERVED
