case_id,jammer,jsr_db,seed,target_position,strategy,mask,order,target_only_response_change_db,target_preservation_status,mask_min,mask_max,mask_mean
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,true_jammer_optimum,oracle_target_protection,-0.96,-0.8993696717852635,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,true_jammer_optimum,oracle_jammer_rejection,-0.96,-6.346766902056747,TARGET_ATTENUATED,0.050000000000000044,0.9991636793038203,0.9183745260003465
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,true_jammer_optimum,oracle_ratio,-0.96,-4.874232008259972,TARGET_ATTENUATED,0.0007757948789113822,0.9968905167724122,0.3202694287418117
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,true_jammer_optimum,oracle_soft_wiener,-0.96,-3.126046323685689,TARGET_ATTENUATED,0.0015503869755468043,0.9984428374007136,0.4255494067268022
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,received_only_optimum,oracle_target_protection,-0.94,-0.8720764782560064,TARGET_PRESERVED,0.0,1.0,0.088
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,received_only_optimum,oracle_jammer_rejection,-0.94,-6.358386787026337,TARGET_ATTENUATED,0.050000000000000044,0.9991953583046609,0.9144385683811719
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,received_only_optimum,oracle_ratio,-0.94,-4.87436642696807,TARGET_ATTENUATED,0.0003658350673556093,0.9965432458945023,0.3658875850772494
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,received_only_optimum,oracle_soft_wiener,-0.94,-3.125215557100564,TARGET_ATTENUATED,0.0007314025620056832,0.9982686304879166,0.4781514256622762
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,fixed_theoretical_target_order,oracle_target_protection,1.0,-0.8538978297862412,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,fixed_theoretical_target_order,oracle_jammer_rejection,1.0,-6.276343772345224,TARGET_ATTENUATED,0.050000000000000044,0.9964951303632346,0.9226265290686194
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,fixed_theoretical_target_order,oracle_ratio,1.0,-4.869378207928687,TARGET_ATTENUATED,0.0018432071654493766,0.9907321387107618,0.10385041582291127
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,fixed_theoretical_target_order,oracle_soft_wiener,1.0,-3.12340514373251,TARGET_ATTENUATED,0.00367963200681757,0.9953444960730677,0.1466212591991218
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,true_target_optimum,oracle_target_protection,0.9,-0.913415746172999,TARGET_PRESERVED,0.0,1.0,0.089
