jammer,jsr_db,strategy,mask,oracle_label,trials,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_margin_db,delta_sinr_ci95_lower_db,pd_identity,pd_after,target_only_change_mean_db,target_only_change_std_db,target_erased_count,position_spread_db,gate_delta_mean_gt_1db,gate_delta_ci_lower_nonnegative,gate_pd_not_below_identity,gate_target_only_gt_minus_1db,gate_no_target_erased,gate_position_spread_lt_5db,qualifies_oracle_upper_bound
SMSP,0.0,fixed_theoretical_target_order,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.040459695909852725,0.9500136528794488,0.18620267596437196,-0.14574298005451924,1.0,1.0,-1.3896696066103016,1.7250348976569139,0,2.9838049765626034,False,False,True,False,True,True,False
SMSP,0.0,fixed_theoretical_target_order,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.9462449933469821,0.10396034592579098,0.02037622780145503,-0.9666212211484371,1.0,1.0,-0.8538978297862403,7.534857682796475e-16,0,0.23177758669086235,False,False,True,True,True,True,False
SMSP,0.0,received_only_optimum,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.3538246583937398,1.7580184861315475,0.3445716232817833,-0.6983962816755231,1.0,1.0,-1.9998313332267617,2.563201089617001,0,5.3488492987843745,False,False,True,False,True,False,False
SMSP,0.0,received_only_optimum,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.3028068294516613,1.2426406417876286,0.24355756579037519,-0.5463643952420365,1.0,1.0,-2.083598115427072,2.5734328919288596,0,3.728216872324667,False,False,True,False,True,True,False
SMSP,0.0,received_only_optimum,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.048463771560544835,0.9506253974737878,0.18632257790486242,-0.13785880634431757,1.0,1.0,-1.396599295285801,1.7345314334193644,0,2.9839307400255892,False,False,True,False,True,True,False
SMSP,0.0,received_only_optimum,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.885231793134453,0.13155938061950687,0.025785638601423345,-0.9110174317358763,1.0,1.0,-0.8839713275530867,0.02199440203941533,0,0.25998501566170673,False,False,True,True,True,True,False
SMSP,0.0,true_jammer_optimum,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.3978484142373338,1.8315628286144643,0.358986314408435,-0.7568347286457688,1.0,1.0,-2.0354253376459495,2.6299873132128013,0,5.552230245337748,False,False,True,False,True,False,False
SMSP,0.0,true_jammer_optimum,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.29472292890199336,1.2588608000081842,0.24673671680160408,-0.5414596457035974,1.0,1.0,-2.0754627914278903,2.5625239930257155,0,3.791133557885466,False,False,True,False,True,True,False
SMSP,0.0,true_jammer_optimum,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.05101621671057753,0.9636399013848945,0.18887342067143933,-0.13785720396086182,1.0,1.0,-1.3907312746357947,1.7263318335439128,0,3.024299321224217,False,False,True,False,True,True,False
SMSP,0.0,true_jammer_optimum,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.8933749275681325,0.1678485931762842,0.0328983242625517,-0.9262732518306842,1.0,1.0,-0.8748957814633964,0.026229372511524466,0,0.3666877474254492,False,False,True,True,True,True,False
